,Date,Weights,Profit,Base Profit,JNJ,PFE,ABT,BMY,F,OSK,SPAR,PCAR,LAWS,KAMN,WLFC,HDSN,cash
1356,2019-05-28,"[0.         0.         0.22048284 0.         0.0953504  0.
 0.         0.19570446 0.23529741 0.         0.         0.10761553
 0.14554935]",1.8064271936602883,1.4610577525816653,0.0,0.2204828428131163,0.0,0.09535040274822491,0.0,0.0,0.19570446246081033,0.23529740586435874,0.0,0.0,0.10761553443162541,0.14554935168186425,0.0
1357,2019-05-29,"[0.         0.         0.22060946 0.         0.0956875  0.
 0.         0.19391845 0.23674897 0.         0.         0.10684775
 0.14618787]",1.802643140193748,1.4654380483679748,0.0,0.2206094569407117,0.0,0.09568749853022561,0.0,0.0,0.19391844857588938,0.23674897272556,0.0,0.0,0.10684774885849574,0.14618787436911768,0.0
1358,2019-05-30,"[0.         0.         0.22033214 0.         0.09579704 0.
 0.         0.1932109  0.23688481 0.         0.         0.10579459
 0.14798052]",1.7853362722499413,1.447368901607612,0.0,0.22033213561534457,0.0,0.09579704333242807,0.0,0.0,0.19321089854469528,0.23688481400803782,0.0,0.0,0.10579458705549294,0.14798052144400128,0.0
1359,2019-05-31,"[0.         0.         0.21965508 0.         0.09851746 0.
 0.         0.19506952 0.23432189 0.         0.         0.107578
 0.14485806]",1.746775321248596,1.4350763833649818,0.0,0.21965507583595648,0.0,0.09851745572397895,0.0,0.0,0.19506952167482847,0.23432189130618966,0.0,0.0,0.1075779966886547,0.14485805877039157,0.0
1360,2019-06-03,"[0.         0.         0.21974119 0.         0.09902543 0.
 0.         0.19566405 0.23373669 0.         0.         0.10826184
 0.1435708 ]",1.7306890451710293,1.416610678156159,0.0,0.21974118965008857,0.0,0.09902542971167493,0.0,0.0,0.19566405379879395,0.23373668697808947,0.0,0.0,0.10826184387695217,0.14357079598440076,0.0
1361,2019-06-04,"[0.         0.         0.21981314 0.         0.09915829 0.
 0.         0.19630112 0.23407176 0.         0.         0.1076806
 0.14297508]",1.7052157801073042,1.410939303434012,0.0,0.21981314406175942,0.0,0.09915828687436616,0.0,0.0,0.19630112168724861,0.2340717631003162,0.0,0.0,0.10768060315651953,0.14297508111979,0.0
1362,2019-06-05,"[0.         0.         0.22003048 0.         0.09924492 0.
 0.         0.19892364 0.23217097 0.         0.         0.1092503
 0.14037969]",1.7321453554142778,1.4278642420210825,0.0,0.22003048234208195,0.0,0.09924491992638153,0.0,0.0,0.1989236409752498,0.23217097142160292,0.0,0.0,0.10925029720128374,0.14037968813340002,0.0
1363,2019-06-06,"[0.         0.         0.22137403 0.         0.09840202 0.
 0.         0.20206163 0.23083935 0.         0.         0.11147296
 0.13585001]",1.7510285813987043,1.4466101976529562,0.0,0.2213740328478453,0.0,0.0984020166034517,0.0,0.0,0.2020616256331201,0.23083935435782027,0.0,0.0,0.1114729574847547,0.13585001307300784,0.0
1364,2019-06-07,"[0.         0.         0.22202406 0.         0.09789361 0.
 0.         0.20235264 0.23019264 0.         0.         0.11231766
 0.1352194 ]",1.74217288177144,1.4350959398673555,0.0,0.2220240558938044,0.0,0.0978936106052833,0.0,0.0,0.2023526394632671,0.2301926360769724,0.0,0.0,0.11231766286237782,0.13521939509829486,0.0
1365,2019-06-10,"[0.         0.         0.22347134 0.         0.09586294 0.
 0.         0.20476152 0.22972143 0.         0.         0.11293216
 0.13325061]",1.74215219872829,1.4317145985983044,0.0,0.22347133808661765,0.0,0.09586293732213017,0.0,0.0,0.20476151814627563,0.22972143469493803,0.0,0.0,0.11293216133352595,0.1332506104165127,0.0
1366,2019-06-11,"[0.         0.         0.22392668 0.         0.09587415 0.
 0.         0.20410252 0.23075118 0.         0.         0.11256055
 0.13278492]",1.7482041671158495,1.444341935695078,0.0,0.22392667830946614,0.0,0.0958741463047657,0.0,0.0,0.20410252441519786,0.230751181195446,0.0,0.0,0.11256054977202254,0.13278492000310188,0.0
1367,2019-06-12,"[0.         0.         0.22482639 0.         0.09509089 0.
 0.         0.20408073 0.23097772 0.         0.         0.11260557
 0.1324187 ]",1.7543112488426973,1.4598412445146487,0.0,0.2248263880556868,0.0,0.0950908932908493,0.0,0.0,0.20408072875874292,0.23097771717995394,0.0,0.0,0.11260557050684669,0.13241870220792043,0.0
1368,2019-06-13,"[0.         0.         0.22606379 0.         0.0944313  0.
 0.         0.20758977 0.22989933 0.         0.         0.11426802
 0.1277478 ]",1.7169021105248403,1.444469782088378,0.0,0.22606378676611513,0.0,0.09443129861207371,0.0,0.0,0.2075897713720709,0.2298993299895901,0.0,0.0,0.11426801649010546,0.12774779677004475,0.0
1369,2019-06-14,"[0.         0.         0.22659453 0.         0.09345276 0.
 0.         0.20987257 0.2284555  0.         0.         0.11549541
 0.12612923]",1.7555021535187396,1.4613797820811167,0.0,0.22659453185410391,0.0,0.09345275683086093,0.0,0.0,0.2098725702251518,0.22845550131002026,0.0,0.0,0.11549541242971137,0.12612922735015164,0.0
1370,2019-06-17,"[0.         0.         0.22686582 0.         0.09385048 0.
 0.         0.20860667 0.23001452 0.         0.         0.11495542
 0.1257071 ]",1.7487186129898051,1.4689629078127564,0.0,0.2268658191874482,0.0,0.09385047637091458,0.0,0.0,0.20860667472933117,0.2300145170084122,0.0,0.0,0.11495541516255202,0.12570709754134177,0.0
1371,2019-06-18,"[0.         0.         0.22723062 0.         0.09535063 0.
 0.         0.21023986 0.22952557 0.         0.         0.11607338
 0.12157994]",1.71584596832402,1.4657205276475491,0.0,0.22723061744074904,0.0,0.09535063286234208,0.0,0.0,0.21023985606699738,0.2295255715036647,0.0,0.0,0.11607338029744835,0.12157994182879847,0.0
1372,2019-06-19,"[0.         0.         0.22669142 0.         0.09707345 0.
 0.         0.20969594 0.22950404 0.         0.         0.11636025
 0.1206749 ]",1.7163581719999232,1.4771621925586913,0.0,0.2266914186858295,0.0,0.09707345073499982,0.0,0.0,0.20969593594397226,0.22950404379251008,0.0,0.0,0.11636024599908897,0.1206749048435994,0.0
1373,2019-06-20,"[0.         0.         0.22724329 0.         0.09632638 0.
 0.         0.21123754 0.22928501 0.         0.         0.11694966
 0.11895812]",1.734810813689735,1.4800319594250078,0.0,0.22724328657125603,0.0,0.09632638048092575,0.0,0.0,0.21123753848001986,0.22928501171491986,0.0,0.0,0.11694965786455473,0.11895812488832366,0.0
1374,2019-06-21,"[0.         0.         0.22757994 0.         0.09740804 0.
 0.         0.21460064 0.2279367  0.         0.         0.11881248
 0.1136622 ]",1.7271835433178933,1.4909813578295044,0.0,0.22757994476178092,0.0,0.0974080398416513,0.0,0.0,0.21460063614742247,0.22793670033773267,0.0,0.0,0.11881247524807054,0.11366220366334193,0.0
1375,2019-06-24,"[0.         0.         0.22866892 0.         0.09620343 0.
 0.         0.21687982 0.22722227 0.         0.         0.11987313
 0.11115244]",1.7283592504209344,1.489112364633805,0.0,0.22866891787916682,0.0,0.09620343141040459,0.0,0.0,0.2168798164331459,0.22722226558451497,0.0,0.0,0.11987312879193429,0.11115243990083333,0.0
1376,2019-06-25,"[0.         0.         0.22817851 0.         0.09786568 0.
 0.         0.21422638 0.2287985  0.         0.         0.11890361
 0.11202732]",1.710831810686504,1.4987812677880523,0.0,0.2281785084381179,0.0,0.09786567917808377,0.0,0.0,0.2142263834458498,0.22879850107918373,0.0,0.0,0.11890360890108749,0.11202731895767742,0.0
1377,2019-06-26,"[0.         0.         0.22942539 0.         0.09316401 0.
 0.         0.21524932 0.22911361 0.         0.         0.11713542
 0.11591225]",1.7465844150042902,1.493861758408719,0.0,0.22942539163411546,0.0,0.09316401359185543,0.0,0.0,0.21524932188857668,0.22911360927051205,0.0,0.0,0.11713541737655353,0.11591224623838683,0.0
1378,2019-06-27,"[0.         0.         0.23075861 0.         0.0913395  0.
 0.         0.22002452 0.22752362 0.         0.         0.11853155
 0.1118222 ]",1.7292260475188395,1.4942830151743096,0.0,0.2307586066583873,0.0,0.09133949833065103,0.0,0.0,0.22002452142820908,0.2275236174279804,0.0,0.0,0.11853155162694565,0.11182220452782647,0.0
1379,2019-06-28,"[0.         0.         0.23136096 0.         0.09080192 0.
 0.         0.22222793 0.22719234 0.         0.         0.11879916
 0.1096177 ]",1.706518979190396,1.480982567759235,0.0,0.23136095592917913,0.0,0.09080191864755154,0.0,0.0,0.222227926840047,0.22719233855709994,0.0,0.0,0.1187991613585907,0.10961769866753153,0.0
1380,2019-07-01,"[0.         0.         0.23019231 0.         0.09282025 0.
 0.         0.21998982 0.22784538 0.         0.         0.11820806
 0.11094418]",1.7392426545610666,1.5098816449439396,0.0,0.23019231468391083,0.0,0.09282024659460449,0.0,0.0,0.21998981720616803,0.22784537895878984,0.0,0.0,0.11820806196667336,0.11094418058985338,0.0
1381,2019-07-02,"[0.         0.         0.23239546 0.         0.09162701 0.
 0.         0.2250377  0.23707558 0.         0.         0.10503531
 0.10882894]",1.7737557107864999,1.5319729921283904,0.0,0.23239545626605637,0.0,0.09162701349822569,0.0,0.0,0.22503769968230655,0.23707558139552903,0.0,0.0,0.10503531406864904,0.10882893508923334,0.0
1382,2019-07-03,"[0.         0.         0.23115086 0.         0.092233   0.
 0.         0.22433105 0.23824279 0.         0.         0.10341221
 0.11063008]",1.7717108481065764,1.5244944081945655,0.0,0.23115085807031405,0.0,0.09223300214369179,0.0,0.0,0.22433105481261262,0.23824278642559493,0.0,0.0,0.10341221389490421,0.11063008465288239,0.0
1383,2019-07-05,"[0.         0.         0.23075822 0.         0.09318954 0.
 0.         0.22304193 0.23870294 0.         0.         0.10319107
 0.1111163 ]",1.7649360805424514,1.5273866118486055,0.0,0.23075822090954234,0.0,0.093189542775764,0.0,0.0,0.22304192821990124,0.23870293931701025,0.0,0.0,0.10319107124916811,0.11111629752861414,0.0
1384,2019-07-08,"[0.         0.         0.22969165 0.         0.09441856 0.
 0.         0.22186363 0.24011463 0.         0.         0.10249331
 0.11141822]",1.756669453655527,1.5282574119041887,0.0,0.22969165310332393,0.0,0.0944185618740743,0.0,0.0,0.22186362544307217,0.2401146276083055,0.0,0.0,0.10249331000169021,0.11141822196953387,0.0
1385,2019-07-09,"[0.         0.         0.22978619 0.         0.0948353  0.
 0.         0.22015036 0.24127768 0.         0.         0.10217197
 0.11177849]",1.7283286021637063,1.5209217017728265,0.0,0.2297861895316976,0.0,0.09483530362130169,0.0,0.0,0.22015036301323523,0.24127767591558155,0.0,0.0,0.10217197431408165,0.11177849360410241,0.0
1386,2019-07-10,"[0.         0.         0.23082715 0.         0.09404405 0.
 0.         0.22114177 0.24207293 0.         0.         0.10231666
 0.10959744]",1.715615558068831,1.5189152250195468,0.0,0.2308271508827578,0.0,0.09404404553698405,0.0,0.0,0.22114176983006412,0.2420729303162375,0.0,0.0,0.10231665854164428,0.10959744489231224,0.0
1387,2019-07-11,"[0.         0.         0.23073619 0.         0.0945133  0.
 0.         0.22000781 0.2428589  0.         0.         0.10170584
 0.11017797]",1.7231344126543522,1.5309680254220337,0.0,0.23073619182414754,0.0,0.09451329518580989,0.0,0.0,0.2200078078257941,0.2428588957927242,0.0,0.0,0.10170584216835507,0.11017796720316912,0.0
1388,2019-07-12,"[0.         0.         0.23110695 0.         0.09470474 0.
 0.         0.2215437  0.24108918 0.         0.         0.10297047
 0.10858497]",1.7109846247642753,1.5244476198703956,0.0,0.23110695148472032,0.0,0.09470473914652426,0.0,0.0,0.22154370097276857,0.24108917527128718,0.0,0.0,0.10297046694606703,0.10858496617863264,0.0
1389,2019-07-15,"[0.         0.         0.23203375 0.         0.09371728 0.
 0.         0.22051146 0.24305306 0.         0.         0.10177913
 0.10890532]",1.6931584754205464,1.5199570497846595,0.0,0.23203374750930453,0.0,0.0937172774255777,0.0,0.0,0.22051145837785932,0.24305306421254605,0.0,0.0,0.10177912820627581,0.10890532426843656,0.0
1390,2019-07-16,"[0.         0.         0.23175768 0.         0.09570428 0.
 0.         0.22041075 0.24146989 0.         0.         0.10317545
 0.10748195]",1.694830369828797,1.5221835075845749,0.0,0.23175768173513386,0.0,0.09570427613223302,0.0,0.0,0.22041074885182552,0.24146988821005289,0.0,0.0,0.10317545015306319,0.10748195491769155,0.0
1391,2019-07-17,"[0.         0.         0.23150226 0.         0.09604289 0.
 0.         0.21988235 0.2414434  0.         0.         0.10293167
 0.10819744]",1.7335986282538622,1.5098803692844596,0.0,0.23150225632687466,0.0,0.0960428866701385,0.0,0.0,0.2198823522463468,0.2414434010203934,0.0,0.0,0.1029316656597608,0.10819743807648567,0.0
1392,2019-07-18,"[0.         0.         0.23265582 0.         0.09617014 0.
 0.         0.22093025 0.23852668 0.         0.         0.10221391
 0.10950318]",1.7565516326193615,1.5345182328143459,0.0,0.23265582246118488,0.0,0.09617014319701794,0.0,0.0,0.2209302536740658,0.23852668448276104,0.0,0.0,0.10221391285647359,0.10950318332849683,0.0
1393,2019-07-19,"[0.         0.         0.23029912 0.         0.09906674 0.
 0.         0.21372019 0.24354007 0.         0.         0.09789627
 0.11547761]",1.7429334147022901,1.527300901410849,0.0,0.23029911762615843,0.0,0.09906674045635551,0.0,0.0,0.21372018843212906,0.24354007290098326,0.0,0.0,0.0978962729879589,0.11547760759641477,0.0
1394,2019-07-22,"[0.         0.         0.22910095 0.         0.09991035 0.
 0.         0.21176244 0.24561845 0.         0.         0.09691375
 0.11669406]",1.745327995492655,1.5351451150427768,0.0,0.22910095068893843,0.0,0.09991035012504546,0.0,0.0,0.2117624443425483,0.2456184503786687,0.0,0.0,0.09691374605673668,0.11669405840806224,0.0
1395,2019-07-23,"[0.         0.         0.22918532 0.         0.10043761 0.
 0.         0.21058966 0.24634325 0.         0.         0.09692875
 0.11651541]",1.7214138876241059,1.5263908857164972,0.0,0.2291853151984398,0.0,0.10043760648050219,0.0,0.0,0.2105896636622792,0.24634324941715294,0.0,0.0,0.09692875435182269,0.1165154108898032,0.0
1396,2019-07-24,"[0.         0.         0.22851929 0.         0.10221075 0.
 0.         0.2073224  0.24760978 0.         0.         0.09615338
 0.11818441]",1.7268901867110134,1.5321075009733955,0.0,0.22851928628666449,0.0,0.10221074870356693,0.0,0.0,0.20732239885126338,0.24760977715105825,0.0,0.0,0.09615338202726764,0.11818440698017926,0.0
1397,2019-07-25,"[0.         0.         0.2287615  0.         0.10254123 0.
 0.         0.20705349 0.24694217 0.         0.         0.09690416
 0.11779746]",1.74748584340699,1.541934672501987,0.0,0.22876150037745063,0.0,0.10254122575307702,0.0,0.0,0.2070534882119666,0.24694217125349896,0.0,0.0,0.09690415777820152,0.11779745662580537,0.0
1398,2019-07-26,"[0.         0.         0.22933321 0.         0.10194594 0.
 0.         0.2094522  0.24760948 0.         0.         0.09721651
 0.11444266]",1.7601068131826967,1.5694289307091482,0.0,0.2293332063885676,0.0,0.10194593592237998,0.0,0.0,0.20945220497486927,0.24760948400170013,0.0,0.0,0.09721651329423991,0.11444265541824311,0.0
1399,2019-07-29,"[0.         0.         0.23728074 0.         0.         0.
 0.         0.27806405 0.19186644 0.1671404  0.         0.12564837
 0.        ]",1.7397671457103139,1.566308656313789,0.0,0.2372807411571694,0.0,0.0,0.0,0.0,0.27806405296272446,0.19186644309796774,0.16714039570627381,0.0,0.12564836707586455,0.0,0.0
1400,2019-07-30,"[0.         0.         0.23227922 0.         0.         0.
 0.         0.28144383 0.18177996 0.18461975 0.         0.11987724
 0.        ]",1.7460056982196515,1.571298167563535,0.0,0.23227921514659716,0.0,0.0,0.0,0.0,0.28144382941377805,0.18177996231389645,0.18461975345811588,0.0,0.1198772396676123,0.0,0.0
1401,2019-07-31,"[0.         0.         0.23205876 0.         0.         0.
 0.         0.28443278 0.1806337  0.18459866 0.         0.11827609
 0.        ]",1.7136842088980442,1.5606343875261335,0.0,0.232058763403864,0.0,0.0,0.0,0.0,0.28443277732735056,0.18063370344091956,0.18459866125410296,0.0,0.11827609457376302,0.0,0.0
1402,2019-08-01,"[0.         0.         0.22936166 0.         0.         0.
 0.         0.28709518 0.1795955  0.1879399  0.         0.11600776
 0.        ]",1.7059066406072714,1.558447068082759,0.0,0.2293616636942626,0.0,0.0,0.0,0.0,0.2870951785433973,0.17959549828797322,0.18793990371188868,0.0,0.11600775576247814,0.0,0.0
1403,2019-08-02,"[0.         0.         0.2337891  0.         0.         0.
 0.         0.28520596 0.15965828 0.20098936 0.         0.1203573
 0.        ]",1.7573515758651566,1.5629804085722903,0.0,0.2337891009564866,0.0,0.0,0.0,0.0,0.2852059553514743,0.15965827680156155,0.20098936369739678,0.0,0.12035730319308073,0.0,0.0
1404,2019-08-05,"[0.         0.         0.24330503 0.         0.         0.
 0.         0.27952246 0.15165709 0.19300863 0.         0.13250679
 0.        ]",1.7140098972669253,1.5238712709978368,0.0,0.24330503494666303,0.0,0.0,0.0,0.0,0.27952245532537146,0.1516570926685484,0.19300862850797382,0.0,0.13250678855144335,0.0,0.0
1405,2019-08-06,"[0.         0.         0.24645491 0.         0.         0.
 0.         0.28018052 0.14724638 0.19357203 0.         0.13254616
 0.        ]",1.688493830605962,1.499152093470976,0.0,0.2464549142640037,0.0,0.0,0.0,0.0,0.2801805205554582,0.14724637655314046,0.1935720292563889,0.0,0.13254615937100875,0.0,0.0
1406,2019-08-07,"[0.         0.         0.24723203 0.         0.         0.
 0.         0.28022952 0.14641026 0.19406643 0.         0.13206176
 0.        ]",1.666723939278285,1.493054186191262,0.0,0.24723203176605563,0.0,0.0,0.0,0.0,0.28022951786591355,0.1464102607563197,0.19406642508928662,0.0,0.13206176452242457,0.0,0.0
1407,2019-08-08,"[0.         0.         0.24750042 0.         0.         0.
 0.         0.28079972 0.14557318 0.19374871 0.         0.13237798
 0.        ]",1.65989027787015,1.4897323400462832,0.0,0.2475004165631744,0.0,0.0,0.0,0.0,0.2807997179271842,0.1455731792605932,0.19374870708826136,0.0,0.1323779791607868,0.0,0.0
1408,2019-08-09,"[0.         0.         0.24623432 0.         0.         0.
 0.         0.28173226 0.14626605 0.19336629 0.         0.13240108
 0.        ]",1.6752289738411084,1.5032875797835807,0.0,0.2462343198594426,0.0,0.0,0.0,0.0,0.281732255747411,0.14626605168283083,0.1933662943828142,0.0,0.1324010783275014,0.0,0.0
1409,2019-08-12,"[0.         0.         0.24479065 0.         0.         0.
 0.         0.28819426 0.13486944 0.19674989 0.         0.13539576
 0.        ]",1.670627334240419,1.5068022320739785,0.0,0.24479064756886706,0.0,0.0,0.0,0.0,0.2881942553276811,0.1348694446025228,0.19674989454073413,0.0,0.13539575796019507,0.0,0.0
1410,2019-08-13,"[0.         0.         0.24458115 0.         0.         0.
 0.         0.29011765 0.13425532 0.19650446 0.         0.13454141
 0.        ]",1.657470240020571,1.5015645310066517,0.0,0.24458114883022972,0.0,0.0,0.0,0.0,0.29011765438594495,0.13425532391898465,0.19650446395750787,0.0,0.13454140890733296,0.0,0.0
1411,2019-08-14,"[0.         0.         0.2433444  0.         0.         0.
 0.         0.29110764 0.13419333 0.1980832  0.         0.13327143
 0.        ]",1.6283983469154961,1.4812519275444676,0.0,0.24334440066266408,0.0,0.0,0.0,0.0,0.29110763708868725,0.13419333482273835,0.19808320142865102,0.0,0.13327142599725927,0.0,0.0
1412,2019-08-15,"[0.         0.         0.24281413 0.         0.         0.
 0.         0.29132783 0.13402859 0.19848526 0.         0.13334419
 0.        ]",1.6163910761968587,1.4762754310313422,0.0,0.24281412880496786,0.0,0.0,0.0,0.0,0.2913278261833604,0.13402859446316057,0.19848525894165397,0.0,0.13334419160685726,0.0,0.0
1413,2019-08-16,"[0.         0.         0.23090028 0.         0.         0.
 0.         0.2907939  0.18684521 0.17818376 0.         0.11327684
 0.        ]",1.577015879922004,1.4518801735403035,0.0,0.23090028376826682,0.0,0.0,0.0,0.0,0.2907939033319451,0.1868452126797569,0.17818376080124018,0.0,0.11327683941879102,0.0,0.0
1414,2019-08-19,"[0.         0.         0.23631076 0.         0.         0.
 0.         0.28844517 0.18489055 0.17849701 0.         0.11185651
 0.        ]",1.596554607784704,1.4613637857709036,0.0,0.23631075956341066,0.0,0.0,0.0,0.0,0.28844516521672287,0.184890546664802,0.17849701447002056,0.0,0.11185651408504386,0.0,0.0
1415,2019-08-20,"[0.         0.         0.24164844 0.         0.         0.
 0.         0.28839909 0.17272693 0.18407318 0.         0.11315236
 0.        ]",1.613632957106645,1.4788382304216243,0.0,0.24164844067920602,0.0,0.0,0.0,0.0,0.28839908785670093,0.17272692977665716,0.18407317851675278,0.0,0.1131523631706832,0.0,0.0
1416,2019-08-21,"[0.         0.         0.24634425 0.         0.         0.
 0.         0.28784237 0.16450644 0.18618713 0.         0.11511981
 0.        ]",1.6023113602630632,1.4731129206035705,0.0,0.24634425492138615,0.0,0.0,0.0,0.0,0.2878423662856907,0.16450643889872013,0.1861871316956892,0.0,0.11511980819851374,0.0,0.0
1417,2019-08-22,"[0.         0.         0.24839766 0.         0.         0.
 0.         0.28819554 0.15866025 0.18904272 0.         0.11570383
 0.        ]",1.59829838588916,1.472952015301258,0.0,0.2483976641474452,0.0,0.0,0.0,0.0,0.28819553781336715,0.15866025301711587,0.1890427170769445,0.0,0.11570382794512732,0.0,0.0
1418,2019-08-23,"[0.         0.         0.24882222 0.         0.         0.
 0.         0.28856103 0.15401741 0.19184881 0.         0.11675053
 0.        ]",1.6147931591866578,1.4796199421796312,0.0,0.24882221684594738,0.0,0.0,0.0,0.0,0.28856102601808464,0.1540174116795074,0.19184881159936237,0.0,0.11675053385709819,0.0,0.0
1419,2019-08-26,"[0.         0.         0.24920567 0.         0.         0.
 0.         0.28893032 0.14860219 0.19414708 0.         0.11911474
 0.        ]",1.5955766693106237,1.463693024523368,0.0,0.24920567142557687,0.0,0.0,0.0,0.0,0.28893031634166044,0.14860219173849237,0.1941470805864906,0.0,0.11911473990777972,0.0,0.0
1420,2019-08-27,"[0.         0.         0.25027476 0.         0.         0.
 0.         0.28869034 0.14706516 0.19453845 0.         0.11943129
 0.        ]",1.5622812531922063,1.4391134751783503,0.0,0.2502747608666855,0.0,0.0,0.0,0.0,0.2886903381787759,0.1470651587559919,0.19453845273229917,0.0,0.11943128946624747,0.0,0.0
1421,2019-08-28,"[0.         0.         0.2519277  0.         0.         0.
 0.         0.28898204 0.14956139 0.1929844  0.         0.11654446
 0.        ]",1.5916759707864705,1.4602609115376393,0.0,0.2519277042608656,0.0,0.0,0.0,0.0,0.2889820380970824,0.14956139388529224,0.19298440353743768,0.0,0.11654446021932204,0.0,0.0
1422,2019-08-29,"[0.         0.         0.25189469 0.         0.         0.
 0.         0.28909467 0.1487923  0.1944035  0.         0.11581484
 0.        ]",1.5776594821383996,1.4485077515793054,0.0,0.2518946909467657,0.0,0.0,0.0,0.0,0.28909466541052187,0.14879230409268399,0.19440350335161577,0.0,0.11581483619841267,0.0,0.0
1423,2019-08-30,"[0.         0.         0.25143359 0.         0.         0.
 0.         0.28971483 0.1443124  0.19594266 0.         0.11859652
 0.        ]",1.6115258772284098,1.471441372747822,0.0,0.2514335879319659,0.0,0.0,0.0,0.0,0.28971483162856965,0.14431239643950783,0.1959426628958048,0.0,0.11859652110415168,0.0,0.0
1424,2019-09-03,"[0.         0.         0.25048938 0.         0.         0.
 0.         0.29022706 0.14193528 0.19757806 0.         0.11977023
 0.        ]",1.632323010054314,1.4841050936914835,0.0,0.2504893764709032,0.0,0.0,0.0,0.0,0.290227055936208,0.14193528298370445,0.1975780593178263,0.0,0.11977022529135792,0.0,0.0
1425,2019-09-04,"[0.         0.         0.25078314 0.         0.         0.
 0.         0.29016397 0.14109701 0.19760782 0.         0.12034806
 0.        ]",1.6280620565357307,1.4763977121250667,0.0,0.25078313723945184,0.0,0.0,0.0,0.0,0.2901639711121935,0.14109701151044068,0.19760781561821844,0.0,0.1203480645196956,0.0,0.0
1426,2019-09-05,"[0.         0.         0.25215797 0.         0.         0.
 0.         0.28938998 0.14158689 0.19617    0.         0.12069516
 0.        ]",1.6194702259611768,1.4778236773841635,0.0,0.2521579708768167,0.0,0.0,0.0,0.0,0.2893899821058969,0.14158688985090784,0.19617000052303274,0.0,0.12069515664334579,0.0,0.0
1427,2019-09-06,"[0.         0.         0.25204301 0.         0.         0.
 0.         0.28953161 0.13938248 0.19704986 0.         0.12199304
 0.        ]",1.613432768789337,1.478966098081909,0.0,0.25204300736375845,0.0,0.0,0.0,0.0,0.28953161280880374,0.1393824803703847,0.19704986076547035,0.0,0.12199303869158265,0.0,0.0
1428,2019-09-09,"[0.         0.         0.25382619 0.         0.         0.
 0.         0.28895927 0.14007782 0.19482254 0.         0.12231418
 0.        ]",1.6370423996163581,1.493606547462912,0.0,0.25382618634196236,0.0,0.0,0.0,0.0,0.28895926955816587,0.1400778235689014,0.1948225400511292,0.0,0.12231418047984109,0.0,0.0
1429,2019-09-10,"[0.         0.         0.25458839 0.         0.         0.
 0.         0.28852611 0.13947324 0.19422998 0.         0.12318228
 0.        ]",1.6317865317558145,1.4886082100953772,0.0,0.25458838535763345,0.0,0.0,0.0,0.0,0.28852611253670046,0.13947324435842776,0.1942299805825231,0.0,0.12318227716471518,0.0,0.0
1430,2019-09-11,"[0.         0.         0.25561976 0.         0.         0.
 0.         0.28791274 0.13902821 0.19308612 0.         0.12435317
 0.        ]",1.65662258933675,1.495038950804817,0.0,0.2556197584505384,0.0,0.0,0.0,0.0,0.2879127425315524,0.13902821013857966,0.19308612063164138,0.0,0.12435316824768824,0.0,0.0
1431,2019-09-12,"[0.         0.         0.25464171 0.         0.         0.
 0.         0.28810685 0.138899   0.19444656 0.         0.12390588
 0.        ]",1.7402115454460418,1.5464664407176127,0.0,0.2546417120606561,0.0,0.0,0.0,0.0,0.2881068479296937,0.13889900374195555,0.1944465611912736,0.0,0.123905875076421,0.0,0.0
1432,2019-09-13,"[0.         0.         0.25335464 0.         0.         0.
 0.         0.28902763 0.13796306 0.19627536 0.         0.1233793
 0.        ]",1.7801080699372378,1.5819893268561294,0.0,0.2533546439560565,0.0,0.0,0.0,0.0,0.2890276324074238,0.13796306415053544,0.19627536287128622,0.0,0.12337929661469811,0.0,0.0
1433,2019-09-16,"[0.         0.         0.25384468 0.         0.         0.
 0.         0.28932899 0.13930434 0.19541301 0.         0.12210898
 0.        ]",1.7953904145333857,1.602088295019836,0.0,0.25384468257885967,0.0,0.0,0.0,0.0,0.28932898917007366,0.13930433512443405,0.1954130139273123,0.0,0.12210897919932034,0.0,0.0
1434,2019-09-17,"[0.         0.         0.25286553 0.         0.         0.
 0.         0.2896732  0.13835655 0.19679201 0.         0.1223127
 0.        ]",1.7803572770700238,1.585098181189749,0.0,0.25286553461639205,0.0,0.0,0.0,0.0,0.2896732045143314,0.13835655120269044,0.196792011665533,0.0,0.12231269800105314,0.0,0.0
1435,2019-09-18,"[0.         0.         0.25409749 0.         0.         0.
 0.         0.29026645 0.13836693 0.1963592  0.         0.12090993
 0.        ]",1.7471234153319701,1.540394818039314,0.0,0.2540974907302646,0.0,0.0,0.0,0.0,0.29026644763480264,0.13836692602879275,0.19635920343690433,0.0,0.12090993216923562,0.0,0.0
1436,2019-09-19,"[0.         0.         0.25414113 0.         0.         0.
 0.         0.29074121 0.13830138 0.19671602 0.         0.12010026
 0.        ]",1.7382620423086135,1.533421658636786,0.0,0.25414113403026833,0.0,0.0,0.0,0.0,0.29074121006146914,0.13830137660539027,0.1967160200502964,0.0,0.12010025925257597,0.0,0.0
1437,2019-09-20,"[0.         0.         0.25426325 0.         0.         0.
 0.         0.2908578  0.13806418 0.19689856 0.         0.1199162
 0.        ]",1.7426452078982748,1.5365446959846598,0.0,0.25426325251160903,0.0,0.0,0.0,0.0,0.2908578045974801,0.13806418097731618,0.19689855957922728,0.0,0.11991620233436737,0.0,0.0
