,Date,Weights,Profit,Base Profit,CTO,TRC,FRPH,CIGI,FLEX,CTS,SANM,IEC,CLB,ENSV,RES,HLX,cash
790,2017-02-24,"[0.         0.         0.09819181 0.07667659 0.08961039 0.0881005
 0.13326843 0.14195593 0.         0.104011   0.18459764 0.08358771
 0.        ]",1.4946520112240718,1.1490894315847973,0.0,0.09819180522571759,0.07667658876596979,0.08961038727503276,0.08810050430660472,0.13326843296594165,0.1419559316725737,0.0,0.10401099521353853,0.18459764205426818,0.08358771252035298,0.0,0.0
791,2017-02-27,"[0.         0.         0.09777305 0.07657337 0.08980594 0.08806705
 0.13366835 0.14164143 0.         0.1038925  0.18480459 0.08377371
 0.        ]",1.4637264877115836,1.136840122265418,0.0,0.09777304823510291,0.07657337431025833,0.08980593555176661,0.08806704797958473,0.13366834732556063,0.14164143246480596,0.0,0.10389250457085132,0.18480459479792521,0.0837737147641442,0.0,0.0
792,2017-02-28,"[0.         0.         0.09797053 0.07662771 0.08988081 0.08804827
 0.13351911 0.14166153 0.         0.10378263 0.18475326 0.08375615
 0.        ]",1.4735934807925122,1.1464254188509742,0.0,0.09797053166549474,0.07662770723232612,0.08988080774463908,0.08804827337345753,0.13351911013171933,0.14166152569761437,0.0,0.1037826327801795,0.18475325844601742,0.08375615292855183,0.0,0.0
793,2017-03-01,"[0.         0.         0.09068688 0.07115054 0.08362838 0.08186282
 0.12436509 0.13149015 0.07066745 0.09631462 0.17187963 0.07795445
 0.        ]",1.491539567154989,1.1498990801015376,0.0,0.09068687799763393,0.07115054061634096,0.08362837916670926,0.08186282132708445,0.12436508645581523,0.13149014741167384,0.07066745364713131,0.0963146153386322,0.17187963090564745,0.0779544471333313,0.0,0.0
794,2017-03-02,"[0.         0.         0.08996469 0.07081247 0.08300981 0.08158519
 0.12387162 0.13048697 0.07604546 0.09635455 0.17016632 0.07770292
 0.        ]",1.4846098969457786,1.1507925890205841,0.0,0.08996469083146841,0.07081247107273471,0.0830098051307542,0.08158518747769766,0.12387162405882883,0.13048697238700016,0.07604545528795582,0.09635455111218626,0.1701663228224071,0.07770291981896688,0.0,0.0
795,2017-03-03,"[0.         0.         0.08996205 0.07084832 0.08290255 0.08161186
 0.12376577 0.13045134 0.07641607 0.09642416 0.16992863 0.07768925
 0.        ]",1.4895169644352304,1.1605097762323997,0.0,0.08996205048022674,0.07084831655164686,0.08290255335076367,0.08161186141528257,0.12376576636501858,0.13045133944216192,0.07641607141341807,0.09642415717080498,0.16992863095674257,0.07768925285393423,0.0,0.0
796,2017-03-06,"[0.         0.         0.08986431 0.07080453 0.08284198 0.08161342
 0.12386091 0.130431   0.07645882 0.09653324 0.16990219 0.07768961
 0.        ]",1.472907905956978,1.1490998729439186,0.0,0.08986430578181819,0.07080452883564342,0.08284197633429091,0.08161341699947773,0.12386091492859512,0.130431001839775,0.07645882309555295,0.09653323594198283,0.16990218954736652,0.07768960669549742,0.0,0.0
797,2017-03-07,"[0.         0.         0.08971568 0.07076786 0.08278842 0.08162804
 0.12397069 0.13039824 0.07649949 0.09658422 0.16994647 0.07770089
 0.        ]",1.444927179673366,1.1387455178987862,0.0,0.08971567882233396,0.07076786143992177,0.08278842105538883,0.08162803643732972,0.1239706911593553,0.13039823959964109,0.07649949232047687,0.09658422425205147,0.16994646926901286,0.0777008856444881,0.0,0.0
798,2017-03-08,"[0.         0.         0.08969822 0.07075587 0.08281963 0.08162618
 0.12401681 0.13038161 0.0765018  0.09654806 0.16995569 0.07769612
 0.        ]",1.4634272390460774,1.1345075705775216,0.0,0.08969821862608238,0.07075587482642083,0.08281962930577325,0.08162618180473485,0.12401680916669384,0.1303816131995263,0.07650179921855191,0.0965480550913828,0.16995569492853846,0.07769612383229538,0.0,0.0
799,2017-03-09,"[0.         0.         0.08960479 0.07081641 0.08325654 0.08161555
 0.12396202 0.13017572 0.07682169 0.09586711 0.17005257 0.07782761
 0.        ]",1.4653879193129995,1.130166787735655,0.0,0.08960479434433179,0.07081640726424757,0.08325653788325849,0.0816155494224758,0.12396201654097617,0.13017572435362174,0.07682168623588528,0.09586710642798574,0.17005256641036678,0.07782761111685069,0.0,0.0
800,2017-03-10,"[0.         0.         0.08947499 0.07082981 0.08350792 0.08161885
 0.12395653 0.13003513 0.07704126 0.09545749 0.17014386 0.07793416
 0.        ]",1.425143674817671,1.1093996170876284,0.0,0.08947498954014099,0.07082980594967671,0.08350792450385347,0.08161884617021298,0.12395652993721888,0.13003512781882465,0.07704125612060267,0.09545749136325626,0.17014386407749224,0.07793416451872097,0.0,0.0
801,2017-03-13,"[0.         0.         0.08932548 0.07080349 0.08354336 0.0816196
 0.12405251 0.12993889 0.0771542  0.09538422 0.170208   0.07797025
 0.        ]",1.417865675265018,1.1113802696767576,0.0,0.08932548169441963,0.07080349082286988,0.08354335880333973,0.0816196026455012,0.12405250857434562,0.1299388856882743,0.0771541975604054,0.09538422208776529,0.17020800224259947,0.07797024988047949,0.0,0.0
802,2017-03-14,"[0.         0.         0.08965385 0.07082435 0.08356767 0.08156962
 0.1239092  0.13003035 0.07698866 0.09548323 0.1700551  0.07791796
 0.        ]",1.4118664238155139,1.1116678133084965,0.0,0.08965384643724818,0.07082435167730264,0.08356767364219485,0.08156962359611349,0.12390919824369193,0.13003035230434754,0.07698866328855815,0.09548322874877498,0.1700551008367584,0.07791796122501,0.0,0.0
