,Date,Weights,Profit,Base Profit,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
344,2015-05-19,"[0.         0.16656214 0.14282051 0.09109801 0.0855634  0.15744818
 0.         0.         0.08676346 0.14021262 0.         0.12953168
 0.        ]",1.0486707510144275,1.0360810352653207,0.16656213597999742,0.14282051446207783,0.09109801446460353,0.08556339666641785,0.15744817536747696,0.0,0.0,0.08676346383470175,0.14021262173436563,0.0,0.129531677490359,0.0,0.0
345,2015-05-20,"[0.         0.16526492 0.14257959 0.08706617 0.09099282 0.16297766
 0.         0.         0.07984946 0.14366045 0.         0.12760893
 0.        ]",1.0571469643918536,1.0439677181785765,0.16526492013382066,0.1425795852656948,0.08706617060838717,0.09099281872220664,0.16297765913362308,0.0,0.0,0.07984946092211809,0.14366045052806756,0.0,0.12760893468608211,0.0,0.0
346,2015-05-21,"[0.         0.16538722 0.14166446 0.08670113 0.09121587 0.16357941
 0.         0.         0.08004797 0.14401    0.         0.12739394
 0.        ]",1.0531482321075232,1.0448037631348255,0.1653872206448189,0.14166445664525662,0.08670113222955383,0.09121587264422994,0.1635794077296662,0.0,0.0,0.08004797050193223,0.1440100043024935,0.0,0.12739393530204865,0.0,0.0
347,2015-05-22,"[0.         0.16532304 0.14144488 0.08671606 0.09112835 0.16380142
 0.         0.         0.08024532 0.1441413  0.         0.12719963
 0.        ]",1.0453906563364248,1.0451551281639038,0.16532303625993813,0.14144488034910757,0.08671605836055085,0.09112835411079037,0.16380141717501678,0.0,0.0,0.08024531681468265,0.14414130337265268,0.0,0.12719963355726077,0.0,0.0
348,2015-05-26,"[0.         0.16545966 0.14153796 0.08669605 0.09130595 0.16363501
 0.         0.         0.07994072 0.14405476 0.         0.1273699
 0.        ]",1.0462494677023448,1.0450132876279314,0.16545965644748392,0.14153795836360583,0.08669604722588688,0.09130594548945027,0.16363500992573912,0.0,0.0,0.07994071720427919,0.1440547645275492,0.0,0.12736990081600547,0.0,0.0
349,2015-05-27,"[0.         0.16563427 0.14150874 0.08664942 0.09118596 0.16348899
 0.         0.         0.08006411 0.14397406 0.         0.12749445
 0.        ]",1.0431046244166877,1.0398018616070746,0.16563427070950992,0.141508743188353,0.08664941698696897,0.0911859573897366,0.1634889903312631,0.0,0.0,0.08006411179509715,0.14397405971005173,0.0,0.1274944498890196,0.0,0.0
350,2015-05-28,"[0.         0.16562632 0.14149217 0.0866464  0.09103717 0.16350118
 0.         0.         0.08024265 0.14395909 0.         0.12749501
 0.        ]",1.038222620040423,1.0353220816840283,0.1656263157890795,0.1414921746861439,0.08664640267933281,0.0910371739045793,0.163501180215601,0.0,0.0,0.08024264691858868,0.14395909154607298,0.0,0.1274950142606018,0.0,0.0
351,2015-05-29,"[0.         0.16583215 0.14144205 0.08655587 0.09100878 0.1633575
 0.         0.         0.08025488 0.14390319 0.         0.12764557
 0.        ]",1.037740241934061,1.0353429171492068,0.1658321541374149,0.14144205480841612,0.08655587173449171,0.09100878207187553,0.16335750361043436,0.0,0.0,0.08025487806443857,0.14390319023626846,0.0,0.12764556533666035,0.0,0.0
352,2015-06-01,"[0.         0.16585053 0.14146138 0.08652315 0.09113487 0.16335069
 0.         0.         0.08007664 0.14391334 0.         0.1276894
 0.        ]",1.0336300490902535,1.0336773672166204,0.16585053116695478,0.1414613776555109,0.08652315017729459,0.09113486997773772,0.1633506899974036,0.0,0.0,0.08007663578161696,0.14391334470706374,0.0,0.12768940053641767,0.0,0.0
353,2015-06-02,"[0.         0.16588731 0.14153898 0.08646045 0.09099351 0.16328346
 0.         0.         0.08020854 0.14385128 0.         0.12777647
 0.        ]",1.032226760352711,1.03130510414925,0.16588730592437034,0.14153897563698095,0.08646045322325606,0.09099351124492953,0.16328346426733945,0.0,0.0,0.08020853803130408,0.14385127741078185,0.0,0.12777647426103772,0.0,0.0
354,2015-06-03,"[0.         0.16596129 0.14157875 0.08644717 0.09105543 0.16319887
 0.         0.         0.08009907 0.14381312 0.         0.12784631
 0.        ]",1.026065606773734,1.0274539638138893,0.16596129442911903,0.14157875158660307,0.08644716552818138,0.09105542501958941,0.16319886651435794,0.0,0.0,0.08009906778699308,0.143813118306885,0.0,0.1278463108282713,0.0,0.0
355,2015-06-04,"[0.         0.16591541 0.14157471 0.08652535 0.09100677 0.16322856
 0.         0.         0.0801609  0.14385759 0.         0.12773071
 0.        ]",1.033637366336925,1.0323509005403335,0.1659154107103728,0.14157470889130933,0.08652534944217502,0.09100677032587247,0.16322856004898223,0.0,0.0,0.08016090417397842,0.1438575911825385,0.0,0.12773070522477104,0.0,0.0
356,2015-06-05,"[0.         0.16589231 0.14162097 0.0865803  0.09112898 0.16323001
 0.         0.         0.07998784 0.14390952 0.         0.12765007
 0.        ]",1.0315203331178657,1.0322684643770184,0.16589231299320958,0.14162096955145972,0.08658029600928073,0.09112898179082243,0.1632300115818431,0.0,0.0,0.07998783620037754,0.14390952091875298,0.0,0.1276500709542538,0.0,0.0
357,2015-06-08,"[0.         0.16603166 0.14161264 0.08651835 0.09097114 0.16310647
 0.         0.         0.080152   0.1438311  0.         0.12777664
 0.        ]",1.027654988636704,1.026200513188921,0.16603166350987586,0.141612644044179,0.08651834937789023,0.09097113695540972,0.16310646662863254,0.0,0.0,0.08015200294915756,0.14383109769856456,0.0,0.12777663883629045,0.0,0.0
358,2015-06-09,"[0.         0.16598372 0.14168312 0.08654432 0.09108187 0.16312072
 0.         0.         0.07999621 0.14385024 0.         0.12773979
 0.        ]",1.0333434247301745,1.0292850824140456,0.1659837206012926,0.1416831180333241,0.08654431847873108,0.09108187425322818,0.1631207205072638,0.0,0.0,0.07999621248542099,0.14385024346554975,0.0,0.12773979217518958,0.0,0.0
359,2015-06-10,"[0.         0.16612271 0.14173709 0.08651449 0.09107882 0.16295859
 0.         0.         0.07994535 0.14374118 0.         0.12790176
 0.        ]",1.0300338040534236,1.0257371106718631,0.16612271352385707,0.14173709067712384,0.08651449086130183,0.09107882264917337,0.16295859318352823,0.0,0.0,0.07994535156002948,0.14374117660807928,0.0,0.12790176093690694,0.0,0.0
360,2015-06-11,"[0.         0.16614559 0.14174837 0.08655318 0.09108276 0.16292354
 0.         0.         0.07992597 0.14372201 0.         0.12789857
 0.        ]",1.0332073385862133,1.0284678271675618,0.16614558848212485,0.14174837491557485,0.08655318074513095,0.09108276364822551,0.16292354329024483,0.0,0.0,0.07992597219055682,0.14372200604898938,0.0,0.12789857067915275,0.0,0.0
