,Date,Weights,Profit,Base Profit,UVV,PYX,STKL,ANDE,F,PCAR,SPAR,OSK,LH,AMS,PMD,DGX,cash
235,2014-12-10,"[0.         0.11077749 0.         0.         0.24103174 0.09488908
 0.10631094 0.         0.11047919 0.12254711 0.10903043 0.10493402
 0.        ]",0.9655017387171759,0.9648496126543944,0.1107774919929659,0.0,0.0,0.2410317376047133,0.09488907717081303,0.10631093944017897,0.0,0.11047919499217683,0.12254711320031772,0.10903042560469274,0.10493401999414151,0.0,0.0
236,2014-12-11,"[0.         0.11054082 0.         0.         0.24095718 0.09475757
 0.10619823 0.         0.11049639 0.12258704 0.10927229 0.10519046
 0.        ]",0.9805486614379825,0.9765720631874227,0.11054082379679629,0.0,0.0,0.24095718157666235,0.09475757483690776,0.10619822973656583,0.0,0.11049639348948519,0.12258704452194412,0.10927229289076562,0.1051904591508729,0.0,0.0
237,2014-12-12,"[0.         0.11071375 0.         0.         0.24097184 0.0948699
 0.10626702 0.         0.11047269 0.12257108 0.10911803 0.10501568
 0.        ]",0.9657891816506566,0.9651645821117243,0.11071374986287214,0.0,0.0,0.24097184153225645,0.09486990308278713,0.10626701911559171,0.0,0.11047269242471353,0.12257107834022395,0.10911803179439873,0.10501568384715626,0.0,0.0
238,2014-12-15,"[0.         0.11068229 0.         0.         0.2409579  0.09484668
 0.1062645  0.         0.11046996 0.12259067 0.10914066 0.10504734
 0.        ]",0.9563317932458413,0.9578092335319577,0.11068229354719794,0.0,0.0,0.2409578974495764,0.09484668491379862,0.10626449603866864,0.0,0.11046995602775603,0.12259067093346078,0.10914066048229017,0.10504734060725146,0.0,0.0
239,2014-12-16,"[0.         0.11077832 0.         0.         0.2409662  0.09489232
 0.10632274 0.         0.11046802 0.12263152 0.10898618 0.10495471
 0.        ]",0.9443062693831398,0.9482497180756289,0.11077831736444205,0.0,0.0,0.24096619760436944,0.09489232423173956,0.10632274164349051,0.0,0.11046801568533296,0.12263151683749728,0.10898618060466014,0.10495470602846797,0.0,0.0
240,2014-12-17,"[0.         0.11081122 0.         0.         0.24084077 0.0949255
 0.10643226 0.         0.11042835 0.12290674 0.10881243 0.10484271
 0.        ]",0.9322610585893879,0.9404872267631883,0.11081122481857066,0.0,0.0,0.2408407725709261,0.09492550198981929,0.10643226180004058,0.0,0.1104283483365403,0.12290674349746813,0.10881243400227641,0.10484271298435849,0.0,0.0
241,2014-12-18,"[0.         0.11136378 0.         0.         0.24120142 0.09506786
 0.10683226 0.         0.11066698 0.12289819 0.10773618 0.10423332
 0.        ]",0.9330846101841052,0.9438545051035826,0.1113637791678762,0.0,0.0,0.2412014240843005,0.09506786231163505,0.10683226168252519,0.0,0.11066698411419201,0.1228981882239635,0.10773618261664517,0.10423331779886232,0.0,0.0
242,2014-12-19,"[0.         0.11136194 0.         0.         0.24134581 0.09497123
 0.10689769 0.         0.11074816 0.12285078 0.10756286 0.10426154
 0.        ]",0.962136076795563,0.9721877132517147,0.11136193701155365,0.0,0.0,0.24134580783657314,0.09497122896346762,0.10689769092641702,0.0,0.11074815812222286,0.12285078335853006,0.10756285867839904,0.1042615351028366,0.0,0.0
243,2014-12-22,"[0.         0.11093999 0.         0.         0.24124932 0.09476368
 0.10666076 0.         0.11067745 0.12271231 0.10821815 0.10477834
 0.        ]",0.9703374228553008,0.977344466770349,0.1109399858914712,0.0,0.0,0.2412493237652867,0.0947636779460079,0.10666076096452871,0.0,0.11067745109085568,0.12271231370221738,0.10821814971794338,0.10477833692168884,0.0,0.0
244,2014-12-23,"[0.         0.11098898 0.         0.         0.24115014 0.09485905
 0.10660573 0.         0.11058743 0.12272242 0.10835542 0.10473083
 0.        ]",0.9805232422347772,0.9850589556128303,0.11098898194673502,0.0,0.0,0.24115013747432498,0.09485905020269308,0.10660573020884936,0.0,0.11058743410103734,0.12272241844297699,0.10835541730501234,0.1047308303183708,0.0,0.0
245,2014-12-24,"[0.         0.11071374 0.         0.         0.24109404 0.09473215
 0.10638938 0.         0.11060632 0.12270477 0.10871153 0.10504808
 0.        ]",0.9894880773686905,0.986953059064611,0.11071373658458558,0.0,0.0,0.24109404316300426,0.09473214894233481,0.10638937775880333,0.0,0.11060632163100408,0.12270476589751377,0.10871152639228884,0.10504807963046527,0.0,0.0
246,2014-12-26,"[0.         0.11069378 0.         0.         0.24105029 0.09475205
 0.10631164 0.         0.11062143 0.12282194 0.10872453 0.10502434
 0.        ]",0.9946944035680482,0.9911404683977602,0.11069377953402888,0.0,0.0,0.24105028758973304,0.09475205019632325,0.1063116423658762,0.0,0.11062142958267886,0.12282193773133017,0.10872453352590321,0.1050243394741262,0.0,0.0
247,2014-12-29,"[0.         0.1107866  0.         0.         0.24111762 0.09476502
 0.10638774 0.         0.11068669 0.12286118 0.10847229 0.10492285
 0.        ]",0.9981655292924118,0.9940611948446785,0.11078660011302315,0.0,0.0,0.24111761851358213,0.09476501953357033,0.10638773905595263,0.0,0.11068669070332587,0.12286118344000378,0.10847229449888332,0.10492285414165876,0.0,0.0
248,2014-12-30,"[0.         0.11065374 0.         0.         0.24110124 0.09471646
 0.10627206 0.         0.11066151 0.12275376 0.10873257 0.10510867
 0.        ]",0.9981844731849169,0.9909350897271358,0.11065374218323965,0.0,0.0,0.24110123556907856,0.09471646486745149,0.10627205575166421,0.0,0.11066150647473805,0.12275375905221239,0.10873256933724876,0.10510866676436684,0.0,0.0
249,2014-12-31,"[0.         0.11189759 0.         0.         0.24137535 0.09531084
 0.10719705 0.         0.11108581 0.12395961 0.10594797 0.10322578
 0.        ]",0.9989885506336481,0.9942696646386933,0.11189759022287299,0.0,0.0,0.2413753549990393,0.09531083678900105,0.10719704746656489,0.0,0.11108580563069909,0.12395960896726183,0.10594797264595714,0.10322578327860378,0.0,0.0
250,2015-01-02,"[0.         0.11217444 0.         0.         0.24119715 0.09557526
 0.10723032 0.         0.11095923 0.12434444 0.10574103 0.10277812
 0.        ]",1.0115575628389835,1.0036246273831715,0.11217444118367184,0.0,0.0,0.24119714917344295,0.09557526350274691,0.10723032001123191,0.0,0.11095923363131578,0.12434443843232079,0.10574103493538936,0.10277811912988036,0.0,0.0
251,2015-01-05,"[0.         0.11742586 0.         0.         0.24128836 0.09860207
 0.10895486 0.         0.11101141 0.12628565 0.0997609  0.09667088
 0.        ]",1.0127258784531057,1.0040917415010953,0.11742586035046364,0.0,0.0,0.24128836222431857,0.09860206960765827,0.10895486413669969,0.0,0.11101141418165532,0.12628564912277992,0.09976089977195363,0.09667088060447107,0.0,0.0
252,2015-01-06,"[0.         0.11763506 0.         0.         0.24166213 0.09840562
 0.10917459 0.         0.11133153 0.12606783 0.0991918  0.09653143
 0.        ]",1.0021839976136957,0.9988717838802176,0.11763506332433521,0.0,0.0,0.2416621298653414,0.09840562205683578,0.10917459399450062,0.0,0.11133153242598681,0.126067826134969,0.09919180091208883,0.09653143128594235,0.0,0.0
253,2015-01-07,"[0.         0.11762374 0.         0.         0.24185038 0.0983156
 0.10921133 0.         0.11151092 0.1260757  0.09889063 0.0965217
 0.        ]",0.9966489624871642,0.9884397740012423,0.11762373628726241,0.0,0.0,0.24185037780074445,0.09831559706506636,0.10921133273291048,0.0,0.11151092210348186,0.12607570236985605,0.09889062884437275,0.09652170279630562,0.0,0.0
254,2015-01-08,"[0.         0.11779321 0.         0.         0.24199988 0.09830905
 0.10939523 0.         0.11159608 0.12600687 0.09854163 0.09635805
 0.        ]",0.985228554709851,0.9828634029552467,0.1177932138390257,0.0,0.0,0.24199987612506682,0.09830905457124622,0.10939522868707084,0.0,0.11159607828700278,0.12600686695606692,0.09854162691958179,0.09635805461493892,0.0,0.0
255,2015-01-09,"[0.         0.11768895 0.         0.         0.2421282  0.09819383
 0.10939383 0.         0.11163685 0.12579053 0.09862622 0.09654159
 0.        ]",0.9885846051187295,0.9897745293865076,0.117688952967447,0.0,0.0,0.24212819879135106,0.09819382634395245,0.10939383176588302,0.0,0.11163684989605735,0.12579052907549823,0.09862622216364945,0.09654158899616144,0.0,0.0
256,2015-01-12,"[0.         0.1175558  0.         0.         0.24208206 0.09813625
 0.10942175 0.         0.11149701 0.12561916 0.09892705 0.09676093
 0.        ]",0.9717565885341517,0.9817107447831575,0.11755580419734706,0.0,0.0,0.24208206072864547,0.09813624664833066,0.10942174533462384,0.0,0.11149700999168766,0.12561915714270636,0.09892704505955695,0.0967609308971021,0.0,0.0
257,2015-01-13,"[0.         0.11764752 0.         0.         0.24212516 0.09816947
 0.10946318 0.         0.11150898 0.12556149 0.09880499 0.09671921
 0.        ]",0.965954833271235,0.9788928979701732,0.11764752330546567,0.0,0.0,0.24212515846789015,0.09816946971759145,0.10946317600406463,0.0,0.11150897806183077,0.12556149426165114,0.09880499179321947,0.09671920838828667,0.0,0.0
258,2015-01-14,"[0.         0.11746189 0.         0.         0.24222015 0.09802465
 0.10944328 0.         0.11155706 0.12540454 0.09893784 0.0969506
 0.        ]",0.9606768269201741,0.9722296674996314,0.1174618885022276,0.0,0.0,0.24222015291086524,0.09802464898958091,0.10944327672810962,0.0,0.1115570588801767,0.12540454368107654,0.09893783503751923,0.09695059527044414,0.0,0.0
259,2015-01-15,"[0.         0.11732159 0.         0.         0.24243609 0.0978459
 0.10946889 0.         0.11169421 0.1251484  0.09889914 0.09718578
 0.        ]",0.9404483738749102,0.9559496959327075,0.11732158570797865,0.0,0.0,0.24243608662886762,0.09784589537535529,0.10946889190314459,0.0,0.1116942105904813,0.12514840424421816,0.09889914378775179,0.09718578176220265,0.0,0.0
260,2015-01-16,"[0.         0.1176295  0.         0.         0.24232038 0.09806473
 0.10953861 0.         0.11163175 0.12545629 0.09859817 0.09676058
 0.        ]",0.9347716694094359,0.9572654685360541,0.11762949993809062,0.0,0.0,0.24232037533819528,0.09806473297119485,0.10953860963310444,0.0,0.11163175127313771,0.1254562859118327,0.09859816690998593,0.09676057802445841,0.0,0.0
261,2015-01-20,"[0.         0.1175994  0.         0.         0.24238986 0.09801123
 0.10957002 0.         0.11166471 0.12531129 0.09858896 0.09686453
 0.        ]",0.920842433839889,0.9456870896493323,0.11759939905872797,0.0,0.0,0.24238985781327985,0.09801123278366729,0.10957002004181406,0.0,0.11166471324193959,0.12531129106863462,0.09858895520410635,0.09686453078783022,0.0,0.0
262,2015-01-21,"[0.         0.11739422 0.         0.         0.24238143 0.097896
 0.10953217 0.         0.11162468 0.12519732 0.09885221 0.097122
 0.        ]",0.9289525461465622,0.955558078382796,0.11739421549085005,0.0,0.0,0.2423814253477808,0.09789599682154942,0.109532167622493,0.0,0.11162467530529238,0.1251973153642829,0.09885220554704009,0.09712199850071142,0.0,0.0
263,2015-01-22,"[0.         0.11753085 0.         0.         0.24236245 0.09799298
 0.10952445 0.         0.11163996 0.12532504 0.09870998 0.09691429
 0.        ]",0.9306044668864045,0.9539765444465137,0.11753085418730384,0.0,0.0,0.2423624548192463,0.09799298175266435,0.10952444784051624,0.0,0.11163995803092358,0.1253250359098637,0.0987099820761827,0.09691428538329928,0.0,0.0
264,2015-01-23,"[0.         0.11759139 0.         0.         0.24229064 0.0980482
 0.10955015 0.         0.11159056 0.12541152 0.09869719 0.09682034
 0.        ]",0.935718044914939,0.9591416392311357,0.1175913946618637,0.0,0.0,0.24229063780444285,0.09804820445309247,0.10955015115417656,0.0,0.11159056108800146,0.12541151846329143,0.09869718972481223,0.09682034265031918,0.0,0.0
265,2015-01-26,"[0.         0.11747904 0.         0.         0.24231707 0.09795147
 0.10949791 0.         0.11165635 0.12545221 0.09870562 0.09694033
 0.        ]",0.9413843124352126,0.964942743690562,0.11747903933553634,0.0,0.0,0.24231706862648925,0.0979514665941662,0.10949790938326856,0.0,0.11165635352201662,0.12545221138523213,0.09870561963959883,0.096940331513692,0.0,0.0
266,2015-01-27,"[0.         0.11740381 0.         0.         0.24229204 0.09794753
 0.10941174 0.         0.11166122 0.12551233 0.09879547 0.09697586
 0.        ]",0.943763915111507,0.9610957548037415,0.11740380713592713,0.0,0.0,0.24229203723080714,0.09794753063067382,0.10941173799409956,0.0,0.11166121993351341,0.1255123346924841,0.09879547409315519,0.09697585828933972,0.0,0.0
267,2015-01-28,"[0.         0.11708913 0.         0.         0.24236216 0.09775871
 0.10929469 0.         0.11169323 0.12530718 0.09912598 0.09736893
 0.        ]",0.9413426644638321,0.9560483796406057,0.11708913207982458,0.0,0.0,0.24236215801122798,0.0977587067216088,0.10929468664235609,0.0,0.11169322647333528,0.12530717864986368,0.09912598404689099,0.09736892737489268,0.0,0.0
268,2015-01-29,"[0.         0.11691917 0.         0.         0.24234856 0.09769121
 0.10918036 0.         0.11169977 0.12533146 0.09928797 0.0975415
 0.        ]",0.9544435165637469,0.9633975949530911,0.11691917321678162,0.0,0.0,0.24234856350422918,0.09769120518790854,0.10918035682582586,0.0,0.11169977065800551,0.12533146260418435,0.09928796503775217,0.09754150296531285,0.0,0.0
269,2015-01-30,"[0.         0.11701591 0.         0.         0.24231156 0.09776449
 0.10921128 0.         0.11167619 0.12541066 0.09919816 0.09741176
 0.        ]",0.9361211362270413,0.9485839435946822,0.11701590701418267,0.0,0.0,0.24231155946360267,0.0977644872311738,0.10921127611389664,0.0,0.11167618929101901,0.12541065524197495,0.09919816464272488,0.09741176100142558,0.0,0.0
270,2015-02-02,"[0.         0.11693171 0.         0.         0.24229633 0.09773481
 0.10915965 0.         0.11163348 0.12532878 0.09938533 0.0975299
 0.        ]",0.9301222297415421,0.945707741656105,0.1169317108669318,0.0,0.0,0.24229632977068377,0.0977348091801788,0.10915965369843482,0.0,0.11163348112117978,0.12532878485100762,0.09938533345420056,0.09752989705738291,0.0,0.0
271,2015-02-03,"[0.         0.11720714 0.         0.         0.24211222 0.09805059
 0.10900249 0.         0.11149787 0.12554154 0.09937613 0.09721202
 0.        ]",0.9206793495288205,0.9399140506842023,0.11720714442136217,0.0,0.0,0.24211221687430798,0.09805058999950221,0.10900249135211518,0.0,0.1114978740612326,0.12554153781376112,0.09937612797581795,0.09721201750190073,0.0,0.0
272,2015-02-04,"[0.         0.11708316 0.         0.         0.24199254 0.09805715
 0.10887118 0.         0.11135986 0.12543938 0.09979453 0.09740219
 0.        ]",0.9493644682098831,0.9623919005527021,0.11708315738948492,0.0,0.0,0.2419925447646982,0.09805715265517977,0.10887117993030554,0.0,0.11135985861025874,0.1254393826338425,0.09979453465702062,0.09740218935920993,0.0,0.0
273,2015-02-05,"[0.         0.11704287 0.         0.         0.24196969 0.0980143
 0.10886455 0.         0.11136207 0.12547161 0.09982415 0.09745077
 0.        ]",0.9560516394292132,0.9679901825088246,0.11704286727296487,0.0,0.0,0.2419696854457181,0.09801429562887257,0.10886454700774789,0.0,0.11136207292632196,0.12547161154583283,0.09982415077883434,0.09745076939370736,0.0,0.0
274,2015-02-06,"[0.         0.11673863 0.         0.         0.24199016 0.09786026
 0.10873457 0.         0.11132558 0.12525089 0.10024357 0.09785634
 0.        ]",0.9690651273451474,0.9776907769465787,0.11673863045759096,0.0,0.0,0.24199016412444863,0.09786026220426305,0.1087345727737759,0.0,0.11132557500039922,0.12525088597077863,0.10024357052932793,0.09785633893941564,0.0,0.0
275,2015-02-09,"[0.         0.11643344 0.         0.         0.24203627 0.09768516
 0.10858165 0.         0.11139904 0.12522742 0.10046349 0.09817353
 0.        ]",0.9758966477541386,0.9782158385837872,0.11643343766257984,0.0,0.0,0.242036270853511,0.09768516213465457,0.10858165129075803,0.0,0.11139904034083306,0.1252274206076178,0.10046348553143508,0.0981735315786106,0.0,0.0
276,2015-02-10,"[0.         0.1162284  0.         0.         0.24212587 0.09751134
 0.10858201 0.         0.11146197 0.12511402 0.10054569 0.09843071
 0.        ]",0.9692123406992358,0.9715153922941163,0.11622839846870502,0.0,0.0,0.24212586680600923,0.09751133886094933,0.10858200711780776,0.0,0.11146196698021442,0.12511402191497278,0.10054568779632635,0.09843071205501508,0.0,0.0
277,2015-02-11,"[0.         0.11620663 0.         0.         0.24215734 0.09751395
 0.10852563 0.         0.1114994  0.12512232 0.10055511 0.09841963
 0.        ]",0.9766343705484152,0.970614622925543,0.11620663010254845,0.0,0.0,0.24215733623183056,0.09751395238919985,0.10852563025620572,0.0,0.11149939847048099,0.12512231837794263,0.10055510731641336,0.09841962685537857,0.0,0.0
278,2015-02-12,"[0.         0.11577917 0.         0.         0.24219426 0.09731461
 0.10831385 0.         0.11146052 0.12479443 0.10117883 0.09896434
 0.        ]",0.956950987117636,0.9613438578842588,0.11577916814241074,0.0,0.0,0.24219426049579093,0.0973146114621395,0.10831384595571927,0.0,0.11146052205176445,0.12479442883431482,0.10117882727796447,0.09896433577989576,0.0,0.0
279,2015-02-13,"[0.         0.11629995 0.         0.         0.24215395 0.09755031
 0.10864967 0.         0.11133821 0.1248401  0.10069036 0.09847745
 0.        ]",0.9584578258626133,0.9724188051008222,0.11629995355794652,0.0,0.0,0.2421539495778956,0.09755031170376609,0.10864966697477679,0.0,0.1113382139854476,0.1248400977376524,0.10069035825046718,0.09847744821204776,0.0,0.0
280,2015-02-17,"[0.         0.11655259 0.         0.         0.24210318 0.097686
 0.10873785 0.         0.11131698 0.12498954 0.10043275 0.09818111
 0.        ]",0.9632466726437331,0.9765347562533659,0.11655258799202295,0.0,0.0,0.2421031838358121,0.09768600202439134,0.10873784944742851,0.0,0.11131698312357531,0.12498953579815932,0.10043274994082724,0.09818110783778328,0.0,0.0
281,2015-02-18,"[0.         0.10351922 0.09974137 0.         0.2444409  0.
 0.09875642 0.         0.12211238 0.11469965 0.10890407 0.10782598
 0.        ]",0.9674976831193646,0.9781241520747337,0.10351922377768048,0.09974137195827615,0.0,0.24444090099036228,0.0,0.09875641982612578,0.0,0.12211238030096687,0.11469965176621964,0.10890406675995506,0.10782598462041379,0.0,0.0
282,2015-02-19,"[0.         0.1003609  0.10948655 0.         0.24138883 0.
 0.09660856 0.         0.12077085 0.1116529  0.11090564 0.10882578
 0.        ]",0.9685021384691807,0.9814799658316365,0.10036090076988649,0.1094865469879181,0.0,0.241388825343196,0.0,0.09660856312074881,0.0,0.12077084524395429,0.11165289692619387,0.11090564020380089,0.10882578140430145,0.0,0.0
283,2015-02-20,"[0.         0.10000125 0.1105386  0.         0.24076776 0.
 0.0963828  0.         0.12056473 0.11149458 0.11120125 0.10904903
 0.        ]",0.9721133223987303,0.984958227118064,0.10000125110484064,0.11053859651227677,0.0,0.24076775774768883,0.0,0.09638279952597446,0.0,0.12056473023983065,0.111494582339964,0.1112012542594495,0.10904902826997517,0.0,0.0
