,Date,Weights,Profit,Base Profit,MTH,BZH,PHM,NVR,GGG,ITT,FLS,IEX,GL,AAME,FFG,CIA,cash
1445,2019-10-02,"[0.         0.09406008 0.074897   0.0758687  0.09619494 0.
 0.08108086 0.07050999 0.05649022 0.10149822 0.16207065 0.08845783
 0.09887152]",1.7348346977271731,1.4376361678398208,0.09406008398918901,0.07489699654701754,0.07586870491732724,0.09619493514601353,0.0,0.08108085573067386,0.07050999146555804,0.05649022377906252,0.10149821809103389,0.16207064628683318,0.08845782713122392,0.0988715169160675,0.0
1446,2019-10-03,"[0.         0.09417746 0.07480936 0.07602585 0.09618057 0.
 0.0808784  0.07064891 0.0565979  0.10151945 0.1620612  0.08837685
 0.09872405]",1.6971986415353104,1.4097756897752731,0.09417745952197706,0.07480936014681651,0.07602585152088434,0.09618056890310091,0.0,0.08087840331084185,0.0706489063660543,0.05659790279454554,0.10151944916515006,0.16206120101627203,0.08837684986609685,0.09872404738826054,0.0
1447,2019-10-04,"[0.         0.09416672 0.07350958 0.07507144 0.09639491 0.
 0.08167114 0.07104544 0.05601829 0.10193797 0.1623154  0.08808216
 0.09978694]",1.6675187680273187,1.3898882519407163,0.09416671606840231,0.07350958372234195,0.07507144382403458,0.09639491197301125,0.0,0.08167114007442978,0.071045435020108,0.056018294934733565,0.10193797260905452,0.1623153974364402,0.08808216408704736,0.09978694025039646,0.0
1448,2019-10-07,"[0.         0.09413495 0.07329266 0.07490299 0.09643424 0.
 0.08182792 0.07110541 0.05591028 0.10200576 0.16236266 0.0880331
 0.09999002]",1.685861074706157,1.39465428724024,0.09413495388085664,0.07329266135077576,0.07490298775681863,0.0964342367940098,0.0,0.08182791903325695,0.07110541232058758,0.05591027875396597,0.10200576377509124,0.16236266148950815,0.08803310434370876,0.0999900205014203,0.0
1449,2019-10-08,"[0.         0.09416527 0.07346816 0.07499689 0.09639582 0.
 0.08175012 0.07103874 0.05597073 0.10196769 0.16230677 0.08805496
 0.09988484]",1.6948530665862318,1.409671023882047,0.09416527353404629,0.07346816439007467,0.0749968940351357,0.09639582240063296,0.0,0.08175011663559248,0.07103874043303457,0.05597072782423777,0.10196769223604606,0.16230677052182807,0.08805496235539875,0.09988483563397264,0.0
1450,2019-10-09,"[0.         0.09407644 0.07376123 0.07538557 0.09641172 0.
 0.08153523 0.0711006  0.05613236 0.10191652 0.16218058 0.08796428
 0.09953546]",1.6801880452132454,1.3964518794621035,0.09407644238937937,0.07376122568391198,0.075385572614149,0.09641172487087757,0.0,0.08153522998044652,0.07110060496691334,0.05613235559870296,0.10191651992828016,0.1621805834725976,0.08796428492980006,0.09953545556494149,0.0
1451,2019-10-10,"[0.         0.09386278 0.07321295 0.0752514  0.09658136 0.
 0.08186115 0.07146108 0.05591369 0.1021284  0.16222494 0.08767497
 0.09982728]",1.6862621522735304,1.40010353309996,0.09386277967829916,0.07321295119056628,0.07525140311731221,0.0965813611771984,0.0,0.08186114912880132,0.07146107580535854,0.055913692120043754,0.10212839583891938,0.16222493737668883,0.08767497114715878,0.09982728341965336,0.0
1452,2019-10-11,"[0.         0.09387623 0.07329428 0.07533257 0.09655123 0.
 0.08177889 0.07143932 0.05597279 0.10208426 0.16223023 0.08769865
 0.09974154]",1.6775142071194995,1.3938713577229311,0.09387622649144223,0.07329428353984785,0.07533256864838314,0.09655123260341457,0.0,0.08177888890669106,0.0714393228919924,0.05597279487054877,0.10208426124577301,0.16223023277099502,0.08769864802147953,0.09974154000943224,0.0
1453,2019-10-14,"[0.         0.09395526 0.07341349 0.07526302 0.09647186 0.
 0.08173933 0.07126346 0.05600382 0.10200299 0.16228098 0.08785876
 0.09974703]",1.6999827729639374,1.4090179124675104,0.09395525927646008,0.0734134921617755,0.07526302170867445,0.09647185873387396,0.0,0.08173932716333414,0.07126346005522396,0.05600381979919624,0.10200298961526394,0.16228097991122878,0.08785875893849235,0.09974703263647657,0.0
1454,2019-10-15,"[0.         0.09397571 0.07467389 0.0760629  0.09625441 0.
 0.08104266 0.07079541 0.05652262 0.10158357 0.16206874 0.08820427
 0.09881583]",1.695698594942104,1.406497444150095,0.09397570844225699,0.07467389035585006,0.07606289666746628,0.09625440848782502,0.0,0.08104266288089036,0.07079540654378604,0.05652262402574759,0.10158357335289953,0.16206873606827213,0.08820426550106014,0.09881582767394587,0.0
1455,2019-10-16,"[0.         0.09403964 0.07453313 0.07604941 0.09627152 0.
 0.08103341 0.07090183 0.0565028  0.10163484 0.16206191 0.08814269
 0.09882882]",1.6880850620307595,1.4096669497494296,0.09403963907158258,0.07453312679390581,0.0760494104078474,0.09627151655025071,0.0,0.08103341202675798,0.07090183225495299,0.05650280481719638,0.1016348361056359,0.16206190686789632,0.08814269428378818,0.09882882082018568,0.0
1456,2019-10-17,"[0.         0.09426762 0.07485915 0.07618005 0.09613106 0.
 0.08073569 0.07068691 0.05668283 0.10149368 0.16202992 0.08835241
 0.09858067]",1.6873735169741575,1.4137380371743642,0.09426761982093343,0.0748591509539379,0.07618005419952942,0.09613105722636148,0.0,0.08073569326376138,0.0706869057369716,0.0566828250808615,0.10149368397281916,0.1620299241475409,0.08835241311622329,0.09858067248106,0.0
