,Date,Weights,Profit,Base Profit,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
178,2014-09-19,"[0.         0.15723058 0.10752995 0.         0.15370713 0.
 0.         0.22181345 0.14543684 0.10749378 0.         0.10678827
 0.        ]",0.9828400347131983,1.0781312596982975,0.15723057759943668,0.10752995244763798,0.0,0.15370713039486852,0.0,0.0,0.22181344722436921,0.14543684428551015,0.10749378140400492,0.0,0.10678826664417257,0.0,0.0
179,2014-09-22,"[0.         0.15720846 0.10750671 0.         0.15380542 0.
 0.         0.22181434 0.14545452 0.10741983 0.         0.1067907
 0.        ]",0.9861624324765494,1.0821674381781623,0.1572084613528719,0.10750671465155874,0.0,0.1538054226326894,0.0,0.0,0.2218143438513808,0.14545452218848903,0.10741983399204856,0.0,0.1067907013309615,0.0,0.0
180,2014-09-23,"[0.         0.15736473 0.10744857 0.         0.1539107  0.
 0.         0.22170417 0.14544341 0.10726354 0.         0.10686488
 0.        ]",0.9769865318812467,1.0699929766792347,0.15736473075461468,0.10744857244550271,0.0,0.15391070024448217,0.0,0.0,0.22170417028114286,0.14544341102422287,0.1072635357970588,0.0,0.10686487945297603,0.0,0.0
181,2014-09-24,"[0.         0.15745948 0.10743972 0.         0.15390017 0.
 0.         0.22166382 0.14540188 0.10722737 0.         0.10690756
 0.        ]",0.9629813381573349,1.055205273773512,0.15745947554342812,0.10743971586841157,0.0,0.15390017404889467,0.0,0.0,0.2216638214524103,0.1454018777429907,0.10722737217593148,0.0,0.10690756316793308,0.0,0.0
182,2014-09-25,"[0.         0.15738284 0.10742612 0.         0.1538986  0.
 0.         0.22173602 0.145366   0.10730654 0.         0.10688388
 0.        ]",0.9593230070138082,1.0521200856249702,0.15738283906326309,0.10742611753576876,0.0,0.1538985988922221,0.0,0.0,0.22173602390447875,0.14536600296520422,0.1073065380658389,0.0,0.10688387957322426,0.0,0.0
183,2014-09-26,"[0.         0.15741498 0.10743679 0.         0.15409302 0.
 0.         0.22160994 0.1454615  0.10704046 0.         0.10694331
 0.        ]",0.9585550877314076,1.0533194862856585,0.15741498229512413,0.10743678972242471,0.0,0.15409301623682467,0.0,0.0,0.2216099448230172,0.14546149557057297,0.10704045702559609,0.0,0.10694331432644023,0.0,0.0
184,2014-09-29,"[0.         0.15753647 0.10742147 0.         0.15418908 0.
 0.         0.22147516 0.14545676 0.10687153 0.         0.10704953
 0.        ]",0.9408832076410509,1.0355383535804312,0.15753647114506217,0.10742146512996241,0.0,0.15418908316756239,0.0,0.0,0.22147516440771722,0.14545675789306936,0.10687152626267457,0.0,0.10704953199395184,0.0,0.0
185,2014-09-30,"[0.         0.15754711 0.10744074 0.         0.15428987 0.
 0.         0.22140181 0.14551767 0.10675199 0.         0.10705082
 0.        ]",0.9363413366657822,1.029194377377386,0.1575471052089036,0.10744074166445601,0.0,0.15428986985152182,0.0,0.0,0.22140181197645434,0.14551766568115818,0.10675198948832981,0.0,0.10705081612917638,0.0,0.0
186,2014-10-01,"[0.         0.15736827 0.1072927  0.         0.15516854 0.
 0.         0.22119699 0.14581837 0.10572846 0.         0.10742667
 0.        ]",0.9216668737054674,1.0186780740123849,0.1573682733124298,0.10729269897414732,0.0,0.15516853818318932,0.0,0.0,0.22119698753236097,0.1458183688685868,0.10572845939777359,0.0,0.1074266737315123,0.0,0.0
187,2014-10-02,"[0.         0.15742325 0.10726247 0.         0.15536705 0.
 0.         0.2210792  0.14587726 0.1054757  0.         0.10751506
 0.        ]",0.9165183753006938,1.014624474827211,0.15742325375077496,0.10726247378949755,0.0,0.15536704566213141,0.0,0.0,0.22107919578370663,0.14587726333836365,0.105475703062586,0.0,0.10751506461293975,0.0,0.0
