,Date,Weights,Profit,Base Profit,TCF,JPM,UMBF,C,CVR,LECO,SPXC,PFIN,PHM,BZH,MTH,NVR,cash
15,2014-01-28,"[0.         0.13940787 0.10813447 0.14379511 0.         0.10789751
 0.         0.20443403 0.         0.         0.         0.11382829
 0.18250272]",1.0121934080746173,0.9892218279384434,0.1394078740433168,0.10813446763951656,0.1437951136801275,0.0,0.10789751265991457,0.0,0.2044340286030918,0.0,0.0,0.0,0.11382828738277552,0.18250271599125706,0.0
16,2014-01-29,"[0.         0.13937723 0.10814028 0.14366096 0.         0.10798324
 0.         0.20453255 0.         0.         0.         0.11370794
 0.1825978 ]",1.0143775554102572,0.9894719648550312,0.13937722698489105,0.10814028122050427,0.14366095981673874,0.0,0.10798324238823213,0.0,0.20453254876542407,0.0,0.0,0.0,0.11370793820536011,0.18259780261884967,0.0
17,2014-01-30,"[0.         0.13946972 0.10816878 0.14346017 0.         0.10799442
 0.         0.20463972 0.         0.         0.         0.11362621
 0.18264098]",1.0250549931727384,0.9960825043082626,0.13946972335914287,0.10816878160871529,0.14346016668123823,0.0,0.10799441526690517,0.0,0.20463971717373783,0.0,0.0,0.0,0.11362621472335548,0.1826409811869051,0.0
18,2014-01-31,"[0.         0.13948522 0.10817472 0.14341281 0.         0.108022
 0.         0.20467556 0.         0.         0.         0.11358333
 0.18264636]",1.0269552764670342,1.0027436066929225,0.13948522328938123,0.1081747198132856,0.14341280979307172,0.0,0.10802199666754211,0.0,0.20467555752188618,0.0,0.0,0.0,0.11358332826359413,0.18264636465123896,0.0
19,2014-02-03,"[0.         0.13942816 0.10821207 0.14317601 0.         0.10819784
 0.         0.20484088 0.         0.         0.         0.11334966
 0.18279539]",1.0185820204481026,0.9941281509234392,0.13942815930426058,0.10821207012483323,0.14317600519483448,0.0,0.10819783591523759,0.0,0.20484087683425237,0.0,0.0,0.0,0.113349658184641,0.18279539444194062,0.0
20,2014-02-04,"[0.         0.13946253 0.1082052  0.14322528 0.         0.10812159
 0.         0.2048207  0.         0.         0.         0.11340989
 0.18275481]",1.0273479853758876,1.0044735524215198,0.13946252659648276,0.10820520194634843,0.1432252786283528,0.0,0.10812159311130405,0.0,0.20482069968430172,0.0,0.0,0.0,0.11340988618039376,0.18275481385281633,0.0
21,2014-02-05,"[0.         0.13938937 0.10815393 0.14338629 0.         0.10811178
 0.         0.20468983 0.         0.         0.         0.11350813
 0.18276069]",1.0006149487126794,0.9826345652286216,0.13938936591834863,0.10815392555090095,0.14338628614771162,0.0,0.10811178364882881,0.0,0.20468982524791524,0.0,0.0,0.0,0.11350812699038419,0.1827606864959104,0.0
22,2014-02-06,"[0.         0.13935859 0.10814342 0.14347292 0.         0.10810327
 0.         0.20466291 0.         0.         0.         0.11352181
 0.18273708]",1.0044766416986546,0.9820645168890023,0.1393585850095426,0.10814341920186109,0.14347292176169768,0.0,0.10810326724673111,0.0,0.204662912251621,0.0,0.0,0.0,0.11352181039581068,0.18273708413273582,0.0
23,2014-02-07,"[0.         0.13930568 0.10811277 0.14360922 0.         0.10808312
 0.         0.20457741 0.         0.         0.         0.11359106
 0.18272075]",0.9938943955243849,0.9765354280084813,0.13930568094598747,0.10811276794396033,0.14360921560982112,0.0,0.10808311894833651,0.0,0.20457740544254843,0.0,0.0,0.0,0.11359105693038371,0.18272075417896239,0.0
24,2014-02-10,"[0.         0.13931767 0.10811312 0.14359643 0.         0.10812225
 0.         0.20457442 0.         0.         0.         0.11355441
 0.1827217 ]",1.007262762472834,0.9868663089208077,0.1393176661371773,0.10811311887996897,0.14359643286473672,0.0,0.10812224772027342,0.0,0.204574422694481,0.0,0.0,0.0,0.1135544102149519,0.18272170148841071,0.0
