,Date,Weights,Profit,Base Profit,LAWS,KAMN,WLFC,HDSN,XLNX,MXIM,KOPN,INTC,NBIX,BCRX,TTNP,TECH,cash
299,2015-03-16,"[0.         0.08617646 0.         0.24412136 0.21647875 0.
 0.         0.18688483 0.1641177  0.         0.         0.
 0.1022209 ]",1.203613366272181,1.3551347912153442,0.08617646211667906,0.0,0.24412136316072047,0.21647874733030673,0.0,0.0,0.18688482640946089,0.16411770202016074,0.0,0.0,0.0,0.10222089896267209,0.0
300,2015-03-17,"[0.         0.08603274 0.         0.24357775 0.21638112 0.
 0.         0.18727456 0.16361148 0.         0.         0.
 0.10312235]",1.1877355461916397,1.3520501292796228,0.08603273996706154,0.0,0.24357775489544223,0.21638111929609033,0.0,0.0,0.1872745556316657,0.16361147825669786,0.0,0.0,0.0,0.10312235195304227,0.0
301,2015-03-18,"[0.         0.0859887  0.         0.24321864 0.21668842 0.
 0.         0.18711902 0.16340662 0.         0.         0.
 0.10357861]",1.1678183813349776,1.3520367252130565,0.08598870463409046,0.0,0.24321863740511152,0.2166884181047058,0.0,0.0,0.1871190177062204,0.1634066152233329,0.0,0.0,0.0,0.10357860692653895,0.0
302,2015-03-19,"[0.         0.08616875 0.         0.24331711 0.21673998 0.
 0.         0.18697845 0.16332138 0.         0.         0.
 0.10347433]",1.168646736085771,1.3585521791248272,0.0861687531661066,0.0,0.24331710538626947,0.2167399777060198,0.0,0.0,0.18697844524687232,0.16332138412163966,0.0,0.0,0.0,0.10347433437309216,0.0
303,2015-03-20,"[0.         0.08624019 0.         0.24341781 0.21666692 0.
 0.         0.18715285 0.16305367 0.         0.         0.
 0.10346856]",1.17261889610377,1.37411722716524,0.08624019149233564,0.0,0.24341780665734014,0.21666692350230865,0.0,0.0,0.18715284979529342,0.16305366714215505,0.0,0.0,0.0,0.1034685614105672,0.0
304,2015-03-23,"[0.         0.08619808 0.         0.24346882 0.21682749 0.
 0.         0.18695285 0.1631701  0.         0.         0.
 0.10338266]",1.1882194697505528,1.3903463755641141,0.08619807505430206,0.0,0.2434688168906151,0.21682748649880726,0.0,0.0,0.18695285482764146,0.16317010445107535,0.0,0.0,0.0,0.10338266227755867,0.0
305,2015-03-24,"[0.         0.08627871 0.         0.24369123 0.21698294 0.
 0.         0.18668677 0.16343519 0.         0.         0.
 0.10292516]",1.1771099159272471,1.3722219551463466,0.08627870589606722,0.0,0.24369123103258158,0.21698294402212984,0.0,0.0,0.18668676720916572,0.16343518959500059,0.0,0.0,0.0,0.10292516224505517,0.0
306,2015-03-25,"[0.         0.08599587 0.         0.24298545 0.21683901 0.
 0.         0.18714789 0.16296545 0.         0.         0.
 0.10406633]",1.1593626311731917,1.350754066090246,0.08599586874009993,0.0,0.2429854511945619,0.21683900517474286,0.0,0.0,0.18714789366299478,0.16296545043307933,0.0,0.0,0.0,0.1040663307945213,0.0
307,2015-03-26,"[0.         0.08585094 0.         0.24274213 0.21673764 0.
 0.         0.18736199 0.1629523  0.         0.         0.
 0.10435498]",1.163253315915865,1.345783721237372,0.08585094397770178,0.0,0.2427421345766658,0.21673764341922375,0.0,0.0,0.18736198834074466,0.1629523047785901,0.0,0.0,0.0,0.10435498490707405,0.0
308,2015-03-27,"[0.         0.08563807 0.         0.24236333 0.21698622 0.
 0.         0.18719736 0.16273577 0.         0.         0.
 0.10507925]",1.1295702574996749,1.2699899348789085,0.08563807240615262,0.0,0.2423633274238596,0.21698621972300602,0.0,0.0,0.18719736292095848,0.16273576566391026,0.0,0.0,0.0,0.10507925186211287,0.0
309,2015-03-30,"[0.         0.08576902 0.         0.24256513 0.21725731 0.
 0.         0.1868419  0.16284973 0.         0.         0.
 0.10471691]",1.1384862044806576,1.290565512101965,0.08576902466504835,0.0,0.2425651294665879,0.21725730923766287,0.0,0.0,0.18684189972688178,0.16284972997289454,0.0,0.0,0.0,0.10471690693092454,0.0
310,2015-03-31,"[0.         0.08644453 0.         0.24289277 0.21570425 0.
 0.         0.18917331 0.16115054 0.         0.         0.
 0.1046346 ]",1.1537228894716671,1.3306540472487112,0.08644452593474923,0.0,0.24289276763774587,0.21570424757235296,0.0,0.0,0.18917331246943392,0.16115054174767995,0.0,0.0,0.0,0.10463460463803813,0.0
311,2015-04-01,"[0.         0.08654431 0.         0.2431571  0.21499793 0.
 0.         0.18988555 0.16092928 0.         0.         0.
 0.10448583]",1.1607779525123103,1.343544283118418,0.08654430785085189,0.0,0.24315710421779804,0.21499793292087277,0.0,0.0,0.18988554568521096,0.16092928116806623,0.0,0.0,0.0,0.10448582815720008,0.0
312,2015-04-02,"[0.         0.06779098 0.         0.2083629  0.19213128 0.
 0.         0.18023858 0.13821219 0.         0.06731511 0.
 0.14594895]",1.1552063245314583,1.335993225912817,0.06779098273908944,0.0,0.20836290390352136,0.1921312800736587,0.0,0.0,0.18023857708611382,0.13821219157003795,0.0,0.06731511388359479,0.0,0.14594895074398387,0.0
313,2015-04-06,"[0.         0.         0.         0.21272646 0.20047849 0.
 0.         0.20460733 0.11743239 0.         0.09077446 0.
 0.17398088]",1.1688702480735278,1.3394609769629617,0.0,0.0,0.21272645599606932,0.2004784869948402,0.0,0.0,0.20460732608826335,0.1174323945357133,0.0,0.09077445641753802,0.0,0.1739808799675758,0.0
314,2015-04-07,"[0.         0.         0.         0.20882579 0.20365844 0.
 0.         0.21020382 0.10127101 0.         0.09361215 0.
 0.18242879]",1.1603542792678805,1.3332464043731154,0.0,0.0,0.20882579390219852,0.20365843845430853,0.0,0.0,0.21020381593751863,0.1012710077893103,0.0,0.0936121530482508,0.0,0.1824287908684133,0.0
315,2015-04-08,"[0.         0.         0.1012545  0.20084108 0.2058756  0.08417115
 0.         0.07122528 0.10179332 0.         0.         0.15272911
 0.08210996]",1.1589928758053765,1.34231877068381,0.0,0.10125449662139588,0.2008410847713454,0.20587559579525405,0.08417115132995524,0.0,0.07122528200391301,0.10179331532339059,0.0,0.0,0.15272910996570294,0.08210996418904272,0.0
316,2015-04-09,"[0.         0.         0.10082547 0.23035908 0.21722955 0.08109015
 0.         0.09935262 0.11310125 0.         0.         0.15804188
 0.        ]",1.151843459291222,1.3429752374575012,0.0,0.10082546588044632,0.2303590828188624,0.2172295479588712,0.08109015152908351,0.0,0.09935262466834638,0.11310124681889445,0.0,0.0,0.15804188032549574,0.0,0.0
317,2015-04-10,"[0.         0.         0.07802566 0.24857723 0.21510296 0.
 0.         0.12755443 0.13837674 0.         0.         0.11201859
 0.08034439]",1.1497475579684289,1.3581666738907086,0.0,0.07802566159421627,0.2485772313600641,0.21510295523841333,0.0,0.0,0.12755443040513326,0.13837674033334307,0.0,0.0,0.11201859010503808,0.08034439096379196,0.0
318,2015-04-13,"[0.         0.         0.07673109 0.2418925  0.21586288 0.
 0.         0.1288302  0.15970374 0.         0.         0.0754006
 0.10157898]",1.157400887142384,1.3548615130054609,0.0,0.0767310881913647,0.24189250203072196,0.21586288487440294,0.0,0.0,0.12883020448040752,0.15970373781086766,0.0,0.0,0.07540060082228504,0.10157898178995019,0.0
319,2015-04-14,"[0.         0.         0.08362038 0.25144382 0.2292092  0.
 0.         0.13832775 0.17869938 0.         0.         0.
 0.11869946]",1.1511865104999641,1.3630337170102123,0.0,0.08362037742087684,0.25144382411569677,0.22920920367802877,0.0,0.0,0.13832775439784703,0.1786993840073885,0.0,0.0,0.0,0.11869945638016237,0.0
320,2015-04-15,"[0.         0.         0.08242025 0.24812052 0.22819829 0.
 0.         0.13681667 0.18152064 0.         0.         0.
 0.12292364]",1.1417554122059652,1.367869824710698,0.0,0.08242024861823795,0.24812051693291515,0.22819828866337355,0.0,0.0,0.13681666526048644,0.18152064470798204,0.0,0.0,0.0,0.12292363581700497,0.0
321,2015-04-16,"[0.         0.         0.08193393 0.24607758 0.22692728 0.
 0.         0.13680723 0.18278393 0.         0.         0.
 0.12547005]",1.1435930721399794,1.374910044349041,0.0,0.08193393358762711,0.24607757609657405,0.2269272788400584,0.0,0.0,0.13680723191697175,0.18278393054829095,0.0,0.0,0.0,0.12547004901047784,0.0
322,2015-04-17,"[0.         0.         0.08149772 0.2440993  0.22546798 0.
 0.         0.13971955 0.18233998 0.         0.         0.
 0.12687547]",1.165826685318306,1.3703815342900418,0.0,0.08149771912104989,0.24409930215015055,0.225467984863423,0.0,0.0,0.13971954850367185,0.1823399783685969,0.0,0.0,0.0,0.12687546699310773,0.0
323,2015-04-20,"[0.         0.         0.08135413 0.24333174 0.22473207 0.
 0.         0.13983013 0.1831518  0.         0.         0.
 0.12760014]",1.1648369768581432,1.3689285815812364,0.0,0.08135412669586237,0.24333173875133665,0.22473206853108751,0.0,0.0,0.13983013216687568,0.18315179582221527,0.0,0.0,0.0,0.12760013803262252,0.0
324,2015-04-21,"[0.         0.         0.08028496 0.24227703 0.22432096 0.
 0.         0.14062366 0.18356588 0.         0.         0.
 0.12892751]",1.1662871349173014,1.3740796802091038,0.0,0.0802849585857529,0.24227703021218042,0.22432096086978334,0.0,0.0,0.14062366224017242,0.1835658816330003,0.0,0.0,0.0,0.12892750645911055,0.0
325,2015-04-22,"[0.         0.         0.07966185 0.24134321 0.22363808 0.
 0.         0.14191653 0.18359688 0.         0.         0.
 0.12984345]",1.1855423041729518,1.3891993048916011,0.0,0.07966185317518273,0.2413432093632736,0.22363807896681542,0.0,0.0,0.14191652753940426,0.18359688171260632,0.0,0.0,0.0,0.12984344924271773,0.0
326,2015-04-23,"[0.         0.         0.07848793 0.24012896 0.22329828 0.
 0.         0.14371426 0.18329404 0.         0.         0.
 0.13107654]",1.1844701658334464,1.3888407734973116,0.0,0.07848792520201216,0.24012895837455026,0.22329828071291982,0.0,0.0,0.14371425597712625,0.1832940379987665,0.0,0.0,0.0,0.1310765417346251,0.0
327,2015-04-24,"[0.         0.         0.07749127 0.23898351 0.22290296 0.
 0.         0.14548147 0.18297371 0.         0.         0.
 0.13216709]",1.1904980512342038,1.3824583586635701,0.0,0.07749126738486438,0.23898350558064738,0.22290295543814273,0.0,0.0,0.14548146643609602,0.18297371279675217,0.0,0.0,0.0,0.1321670923634974,0.0
328,2015-04-27,"[0.         0.         0.07712853 0.23858512 0.22267178 0.
 0.         0.14563628 0.18338086 0.         0.         0.
 0.13259742]",1.1924126209720123,1.3823823701490259,0.0,0.07712852957928637,0.23858512434791165,0.2226717837821956,0.0,0.0,0.14563627830851048,0.1833808604582308,0.0,0.0,0.0,0.13259742352386528,0.0
329,2015-04-28,"[0.         0.         0.07719883 0.23845688 0.22247483 0.
 0.         0.14556872 0.18375255 0.         0.         0.
 0.1325482 ]",1.1847480573572384,1.3785612153575508,0.0,0.07719882885059355,0.23845687826724643,0.222474826408042,0.0,0.0,0.14556871899122428,0.1837525504046016,0.0,0.0,0.0,0.13254819707829207,0.0
330,2015-04-29,"[0.         0.         0.0758299  0.23759986 0.2225325  0.
 0.         0.14654973 0.18370599 0.         0.         0.
 0.13378203]",1.1812914774681553,1.34885278359483,0.0,0.07582989750547273,0.23759985825365706,0.22253250213360523,0.0,0.0,0.14654972757504406,0.1837059882518863,0.0,0.0,0.0,0.1337820262803346,0.0
331,2015-04-30,"[0.         0.         0.07568218 0.23738522 0.22250767 0.
 0.         0.14658018 0.18398808 0.         0.         0.
 0.13385666]",1.1826809393648658,1.3319383606838426,0.0,0.07568218304902326,0.2373852219024709,0.22250766625218843,0.0,0.0,0.14658018475966034,0.18398807960087182,0.0,0.0,0.0,0.1338566644357854,0.0
332,2015-05-01,"[0.         0.         0.07473932 0.23694092 0.22272912 0.
 0.         0.14660366 0.18426684 0.         0.         0.
 0.13472014]",1.175101590986306,1.3087603678489104,0.0,0.07473932179232397,0.23694091638120943,0.2227291217616178,0.0,0.0,0.14660365596270164,0.18426684038076496,0.0,0.0,0.0,0.1347201437213822,0.0
333,2015-05-04,"[0.         0.         0.07433977 0.23717665 0.22362844 0.
 0.         0.14491806 0.18522204 0.         0.         0.
 0.13471504]",1.1730139159228496,1.2932762323209337,0.0,0.074339774199487,0.2371766512317422,0.22362843731810964,0.0,0.0,0.14491806346757954,0.18522203694938408,0.0,0.0,0.0,0.13471503683369765,0.0
334,2015-05-05,"[0.         0.         0.07386271 0.2367593  0.2236813  0.
 0.         0.14554261 0.18517721 0.         0.         0.
 0.13497687]",1.182101856264368,1.3117734722876964,0.0,0.07386271408402094,0.23675929522856723,0.22368129993726255,0.0,0.0,0.14554261216613087,0.18517720808182064,0.0,0.0,0.0,0.13497687050219795,0.0
335,2015-05-06,"[0.         0.         0.07385019 0.23657021 0.22356145 0.
 0.         0.14587634 0.18515392 0.         0.         0.
 0.13498788]",1.1854056057005857,1.3140710275738683,0.0,0.07385018937752627,0.23657021497693728,0.22356144696479247,0.0,0.0,0.14587634313016354,0.1851539208878829,0.0,0.0,0.0,0.13498788466269754,0.0
336,2015-05-07,"[0.         0.         0.         0.25500696 0.24130487 0.
 0.         0.15802471 0.19978831 0.         0.         0.
 0.14587515]",1.2075940583737916,1.2942520016188626,0.0,0.0,0.2550069584572496,0.24130487471670378,0.0,0.0,0.15802470557428003,0.19978831361340216,0.0,0.0,0.0,0.14587514763836443,0.0
337,2015-05-08,"[0.         0.         0.         0.25638106 0.24085435 0.
 0.         0.15743496 0.20025068 0.         0.         0.
 0.14507896]",1.1952285963970026,1.3194839614503013,0.0,0.0,0.256381055475768,0.24085434757461327,0.0,0.0,0.1574349571530513,0.20025067530429919,0.0,0.0,0.0,0.14507896449226818,0.0
338,2015-05-11,"[0.         0.         0.         0.25753684 0.24076811 0.
 0.         0.15586545 0.20103228 0.         0.         0.
 0.14479732]",1.177474075276513,1.3294840435487376,0.0,0.0,0.2575368372469867,0.24076810696708661,0.0,0.0,0.15586545298948765,0.20103228206522616,0.0,0.0,0.0,0.1447973207312128,0.0
339,2015-05-12,"[0.         0.         0.         0.25695397 0.24097516 0.
 0.         0.15582221 0.20087215 0.         0.         0.
 0.14537652]",1.1761853333365693,1.340290494270211,0.0,0.0,0.2569539710528104,0.24097515768246477,0.0,0.0,0.1558222078431342,0.20087214738665396,0.0,0.0,0.0,0.1453765160349366,0.0
340,2015-05-13,"[0.         0.         0.         0.25679155 0.24116272 0.
 0.         0.15543985 0.20097728 0.         0.         0.
 0.14562861]",1.1694611267893098,1.3416314685777833,0.0,0.0,0.25679154785462643,0.24116271694802116,0.0,0.0,0.1554398463294237,0.2009772833845805,0.0,0.0,0.0,0.14562860548334822,0.0
341,2015-05-14,"[0.         0.         0.         0.25773311 0.24058063 0.
 0.         0.1565339  0.20148482 0.         0.         0.
 0.14366755]",1.178364947915437,1.355144467207778,0.0,0.0,0.25773311047270686,0.24058062802522726,0.0,0.0,0.15653389835985365,0.2014848153740657,0.0,0.0,0.0,0.14366754776814636,0.0
342,2015-05-15,"[0.         0.         0.         0.25747209 0.2402486  0.
 0.         0.1575646  0.20125941 0.         0.         0.
 0.14345531]",1.196048179063769,1.380167716835443,0.0,0.0,0.2574720891835412,0.24024859878045918,0.0,0.0,0.15756459584218158,0.20125940808747741,0.0,0.0,0.0,0.1434553081063406,0.0
343,2015-05-18,"[0.         0.         0.         0.25725496 0.24036788 0.
 0.         0.15740104 0.20130163 0.         0.         0.
 0.14367449]",1.1969305826162253,1.3825213021878546,0.0,0.0,0.25725496353110733,0.2403678779832008,0.0,0.0,0.15740103516885917,0.20130163056450173,0.0,0.0,0.0,0.1436744927523309,0.0
344,2015-05-19,"[0.         0.         0.         0.21344983 0.15993954 0.
 0.         0.20661415 0.1850636  0.         0.13290554 0.
 0.10202733]",1.188732894453456,1.3800468052235986,0.0,0.0,0.21344983340177226,0.15993954298443663,0.0,0.0,0.20661415161391963,0.18506359857847646,0.0,0.13290554121431328,0.0,0.10202733220708164,0.0
345,2015-05-20,"[0.         0.         0.07277828 0.18570618 0.13982484 0.
 0.         0.1943566  0.1646454  0.         0.13524398 0.
 0.10744472]",1.1968733116966512,1.3992278151382433,0.0,0.07277828342344861,0.18570617544753845,0.13982483639493526,0.0,0.0,0.1943566024676043,0.16464540215310308,0.0,0.13524397881328826,0.0,0.10744472130008183,0.0
346,2015-05-21,"[0.         0.         0.07842204 0.18183193 0.13854503 0.
 0.         0.19352353 0.16222888 0.         0.13647226 0.
 0.10897632]",1.1888599244655877,1.3994597326694673,0.0,0.07842204290384057,0.1818319303150165,0.13854503434885337,0.0,0.0,0.1935235293965993,0.16222888432677354,0.0,0.13647225775079963,0.0,0.10897632095811709,0.0
347,2015-05-22,"[0.         0.         0.07840969 0.18117385 0.13877713 0.
 0.         0.19357794 0.1620962  0.         0.1368145  0.
 0.10915069]",1.1895712063683554,1.3991018127876924,0.0,0.07840969023256766,0.18117384891198454,0.13877712537419518,0.0,0.0,0.1935779424734325,0.1620962021288704,0.0,0.13681450374762077,0.0,0.109150687131329,0.0
348,2015-05-26,"[0.         0.         0.07825743 0.18086721 0.13895201 0.
 0.         0.19360252 0.16200367 0.         0.13690332 0.
 0.10941382]",1.1850072178426247,1.3993089347651717,0.0,0.07825742995868096,0.180867213418634,0.13895201147117905,0.0,0.0,0.19360252367968303,0.1620036730368084,0.0,0.13690332449763845,0.0,0.10941382393737616,0.0
349,2015-05-27,"[0.         0.         0.07838969 0.18093949 0.13911393 0.
 0.         0.19372643 0.1617882  0.         0.13674217 0.
 0.1093001 ]",1.1713895698506127,1.3851420481700247,0.0,0.07838968821881584,0.1809394915419134,0.13911392937242037,0.0,0.0,0.19372643020877173,0.16178819684167156,0.0,0.1367421667643285,0.0,0.10930009705207858,0.0
350,2015-05-28,"[0.         0.         0.07799124 0.180717   0.13926358 0.
 0.         0.19370174 0.16194245 0.         0.13690544 0.
 0.10947855]",1.1767317115270899,1.3894164295317504,0.0,0.07799124181112325,0.18071699530318258,0.13926357576823886,0.0,0.0,0.19370174444780647,0.1619424489654411,0.0,0.13690544002243366,0.0,0.10947855368177412,0.0
351,2015-05-29,"[0.         0.         0.07802936 0.18062632 0.13937237 0.
 0.         0.19357282 0.16176575 0.         0.13669574 0.
 0.10993766]",1.1862377916887106,1.3944737345223266,0.0,0.07802935548813399,0.18062631934378656,0.139372369139042,0.0,0.0,0.19357281828904963,0.16176574594346768,0.0,0.13669573632005172,0.0,0.10993765547646835,0.0
352,2015-06-01,"[0.         0.         0.0773676  0.1804424  0.13958805 0.
 0.         0.19363758 0.16211965 0.         0.1370152  0.
 0.10982951]",1.1830066392145158,1.3990378552367673,0.0,0.07736759922493182,0.1804423994471192,0.13958804811182673,0.0,0.0,0.19363758443241091,0.1621196547923834,0.0,0.13701519913416146,0.0,0.1098295148571665,0.0
353,2015-06-02,"[0.         0.         0.07714387 0.18048663 0.13978997 0.
 0.         0.19366233 0.16212245 0.         0.13697876 0.
 0.10981599]",1.190951566761354,1.4130498392747242,0.0,0.07714387261021989,0.18048662535220542,0.13978997048471703,0.0,0.0,0.1936623291340466,0.16212244562953332,0.0,0.13697876318564092,0.0,0.10981599360363671,0.0
354,2015-06-03,"[0.         0.         0.07750437 0.18025498 0.13975926 0.
 0.         0.1936241  0.16191211 0.         0.13689268 0.
 0.11005251]",1.1897854366473957,1.391832214037024,0.0,0.07750437205949673,0.18025497520543568,0.13975925939666042,0.0,0.0,0.19362410404758126,0.16191210558007005,0.0,0.13689267643202863,0.0,0.11005250727872727,0.0
355,2015-06-04,"[0.         0.         0.07733537 0.18016077 0.13969039 0.
 0.         0.19356837 0.16215254 0.         0.13704637 0.
 0.11004618]",1.1955120627208176,1.4029245451636942,0.0,0.07733537093514388,0.18016077388161394,0.13969038583483584,0.0,0.0,0.19356837026145937,0.1621525428053877,0.0,0.13704637288016125,0.0,0.11004618340139802,0.0
356,2015-06-05,"[0.         0.         0.07715246 0.18020861 0.13941011 0.
 0.         0.19342953 0.16257793 0.         0.13731735 0.
 0.10990401]",1.193738725021497,1.407449664961603,0.0,0.07715246101959114,0.18020860897540725,0.13941010717354232,0.0,0.0,0.19342953493638096,0.16257792962080395,0.0,0.13731734798647202,0.0,0.10990401028780246,0.0
357,2015-06-08,"[0.         0.         0.07767873 0.18008396 0.13951252 0.
 0.         0.19336472 0.16197114 0.         0.13695669 0.
 0.11043225]",1.1931538495314309,1.388705423414538,0.0,0.07767872948632364,0.18008395510165204,0.13951251781556934,0.0,0.0,0.1933647170245149,0.16197113872398794,0.0,0.13695669088845,0.0,0.11043225095950215,0.0
358,2015-06-09,"[0.         0.         0.07830771 0.18024399 0.13889449 0.
 0.         0.1931264  0.16200372 0.         0.13694086 0.
 0.11048283]",1.2065408315494004,1.424277190836822,0.0,0.07830771181938156,0.18024398873057923,0.13889448838391802,0.0,0.0,0.1931263972382175,0.16200372236712382,0.0,0.1369408645872293,0.0,0.11048282687355056,0.0
359,2015-06-10,"[0.         0.         0.07694993 0.18039996 0.13940181 0.
 0.         0.1933435  0.16282538 0.         0.1373658  0.
 0.10971361]",1.1961324333426133,1.4061314273800871,0.0,0.07694993363984189,0.18039995960852567,0.13940181469468846,0.0,0.0,0.1933434980543488,0.16282537961511995,0.0,0.13736580065037626,0.0,0.10971361373709901,0.0
360,2015-06-11,"[0.         0.         0.07762653 0.18014702 0.13911455 0.
 0.         0.1933803  0.16252477 0.         0.1374218  0.
 0.10978504]",1.2028178471498214,1.414455298528901,0.0,0.07762652917899737,0.18014701562000562,0.13911454871453274,0.0,0.0,0.1933803012801355,0.16252476909224403,0.0,0.1374218004627004,0.0,0.1097850356513843,0.0
361,2015-06-12,"[0.         0.         0.07796439 0.18007242 0.13897788 0.
 0.         0.19335496 0.16226023 0.         0.13733035 0.
 0.11003977]",1.1973460204838313,1.4068113506243798,0.0,0.07796438996159356,0.18007241834623647,0.1389778782439142,0.0,0.0,0.19335496127408935,0.16226022827308484,0.0,0.1373303498280558,0.0,0.11003977407302584,0.0
362,2015-06-15,"[0.         0.         0.07768884 0.18008408 0.13899866 0.
 0.         0.19329211 0.16244185 0.         0.13739465 0.
 0.11009981]",1.2031085330643823,1.4135900371779109,0.0,0.07768884333962268,0.18008407612419314,0.13899866115139947,0.0,0.0,0.19329210930737903,0.16244184761295397,0.0,0.13739464875622961,0.0,0.11009981370822203,0.0
363,2015-06-16,"[0.         0.         0.07786898 0.17993763 0.13889354 0.
 0.         0.19317234 0.16231842 0.         0.13737781 0.
 0.11043127]",1.1929127727624558,1.4001551434591024,0.0,0.0778689776860094,0.1799376304789681,0.13889354144869295,0.0,0.0,0.19317233880924153,0.1623184219217828,0.0,0.13737781468198934,0.0,0.11043127497331591,0.0
364,2015-06-17,"[0.         0.         0.07791432 0.17987379 0.13909692 0.
 0.         0.1932196  0.16201298 0.         0.1372611  0.
 0.1106213 ]",1.1889766635981436,1.3942710943622163,0.0,0.07791431719630956,0.17987378675655066,0.139096920283761,0.0,0.0,0.1932195950324079,0.16201297626725894,0.0,0.13726110436001923,0.0,0.11062130010369273,0.0
365,2015-06-18,"[0.         0.         0.07750149 0.17999235 0.13912195 0.
 0.         0.19321569 0.16243271 0.         0.1373864  0.
 0.11034941]",1.2013430894462631,1.4330443083448299,0.0,0.07750148872424517,0.17999234861894575,0.13912194529994254,0.0,0.0,0.19321568887112367,0.16243271239866877,0.0,0.13738640174729064,0.0,0.11034941433978351,0.0
366,2015-06-19,"[0.         0.         0.07791405 0.18009487 0.13874863 0.
 0.         0.193054   0.16243702 0.         0.13731432 0.
 0.11043711]",1.2104782043441173,1.4266394690618776,0.0,0.07791404835257192,0.18009487428555246,0.13874863353843242,0.0,0.0,0.19305399619480743,0.1624370173079393,0.0,0.1373143240163397,0.0,0.11043710630435664,0.0
367,2015-06-22,"[0.         0.         0.07783557 0.18044842 0.13880269 0.
 0.         0.19301375 0.16261321 0.         0.13708088 0.
 0.11020549]",1.2168826878919898,1.4473182141544452,0.0,0.07783556729422783,0.18044841539630224,0.13880268519030992,0.0,0.0,0.19301374836733667,0.16261320810034394,0.0,0.1370808811230364,0.0,0.11020549452844298,0.0
368,2015-06-23,"[0.         0.         0.07713453 0.18068815 0.13943964 0.
 0.         0.19272811 0.16247797 0.         0.13658996 0.
 0.11094163]",1.2348849490616145,1.4552555588429246,0.0,0.07713452519512808,0.1806881463286214,0.1394396432014356,0.0,0.0,0.19272811344784774,0.16247797426964353,0.0,0.1365899644116583,0.0,0.11094163314566545,0.0
369,2015-06-24,"[0.         0.         0.07704931 0.18077899 0.13935676 0.
 0.         0.19256803 0.1626503  0.         0.1365702  0.
 0.11102641]",1.2436565226828242,1.4681714593003556,0.0,0.07704930675587367,0.18077898873337553,0.13935676414819323,0.0,0.0,0.19256802807122908,0.1626503023710893,0.0,0.13657020281343776,0.0,0.1110264071068014,0.0
370,2015-06-25,"[0.         0.         0.07702515 0.18067953 0.1393158  0.
 0.         0.19248057 0.16261827 0.         0.13658525 0.
 0.11129542]",1.2285009249663625,1.4510818131826526,0.0,0.07702514963845912,0.18067953461362857,0.13931579552519402,0.0,0.0,0.1924805714919807,0.16261827139687993,0.0,0.13658525475446098,0.0,0.11129542257939681,0.0
371,2015-06-26,"[0.         0.         0.07730871 0.18057706 0.13895881 0.
 0.         0.19284457 0.16278557 0.         0.13715786 0.
 0.11036743]",1.2191084590642358,1.4552007700827483,0.0,0.0773087080068335,0.1805770584776924,0.13895880519722548,0.0,0.0,0.19284456701318267,0.16278556726146623,0.0,0.13715785905659209,0.0,0.11036743498700763,0.0
372,2015-06-29,"[0.         0.         0.07849934 0.18070389 0.13814794 0.
 0.         0.19324561 0.16270973 0.         0.13751398 0.
 0.1091795 ]",1.2175552582495008,1.457723923097722,0.0,0.07849934185124306,0.18070389443925983,0.1381479376984479,0.0,0.0,0.19324561208961086,0.16270972937033823,0.0,0.13751398483804794,0.0,0.1091794997130521,0.0
373,2015-06-30,"[0.         0.         0.08020104 0.18028939 0.13766496 0.
 0.         0.19311334 0.16196557 0.         0.13699074 0.
 0.10977495]",1.1991513525253883,1.4313325270143484,0.0,0.08020104437161368,0.1802893939964921,0.1376649635175655,0.0,0.0,0.19311334061884722,0.1619655700542019,0.0,0.13699073560557154,0.0,0.10977495183570814,0.0
374,2015-07-01,"[0.         0.         0.079976   0.18015682 0.13826815 0.
 0.         0.19330192 0.16156766 0.         0.13674167 0.
 0.10998777]",1.1853503501254161,1.432429303221274,0.0,0.07997600276593643,0.1801568212375435,0.13826815096873998,0.0,0.0,0.19330192361293377,0.16156766114477797,0.0,0.13674166896942566,0.0,0.10998777130064273,0.0
375,2015-07-02,"[0.         0.         0.08067136 0.18046011 0.13792647 0.
 0.         0.19360521 0.16161343 0.         0.13688837 0.
 0.10883505]",1.1919061590903346,1.4474930249733444,0.0,0.08067135920310768,0.1804601085949793,0.1379264730165055,0.0,0.0,0.19360520686928384,0.16161343482957227,0.0,0.13688837101245174,0.0,0.10883504647409964,0.0
376,2015-07-06,"[0.         0.         0.11467807 0.158087   0.10496641 0.
 0.         0.19356431 0.1839229  0.         0.14314423 0.
 0.10163709]",1.1796497617756978,1.4361611207869454,0.0,0.1146780685009484,0.15808699876026372,0.1049664067556381,0.0,0.0,0.1935643079707762,0.18392289941029882,0.0,0.14314422588695774,0.0,0.101637092715117,0.0
377,2015-07-07,"[0.         0.         0.11864292 0.15448561 0.10160701 0.
 0.         0.19309538 0.18741068 0.         0.14372201 0.
 0.10103639]",1.1717650364746526,1.4199538705100312,0.0,0.11864292114844593,0.15448561312262962,0.10160700763319536,0.0,0.0,0.1930953849055524,0.18741067563655717,0.0,0.14372200860524872,0.0,0.10103638894837062,0.0
378,2015-07-08,"[0.         0.         0.11940694 0.1539023  0.10121477 0.
 0.         0.19297828 0.1879288  0.         0.1436775  0.
 0.10089141]",1.1750632622051524,1.4300663259522195,0.0,0.11940693924628776,0.15390229992365398,0.10121476667109147,0.0,0.0,0.19297827786890714,0.18792880348069219,0.0,0.14367749799463156,0.0,0.10089141481473596,0.0
