,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
926,2017-09-08,"[0.         0.0777825  0.11740709 0.11972204 0.13776649 0.
 0.12948456 0.09019103 0.18229194 0.07730349 0.         0.
 0.06805084]",1.4517556221635965,1.3843365272948223,0.07778250452383804,0.11740709248510554,0.11972204023041279,0.1377664944170939,0.0,0.12948456073885017,0.09019102860356273,0.18229194239360708,0.07730349371050563,0.0,0.0,0.06805084289702414,0.0
927,2017-09-11,"[0.         0.07777968 0.11740091 0.11973757 0.13776436 0.
 0.12945179 0.09020591 0.18232333 0.07726963 0.         0.
 0.06806681]",1.4519059003991057,1.3770845500147852,0.07777967941052662,0.1174009081467289,0.119737573956625,0.13776436084876986,0.0,0.1294517879820806,0.09020591429006716,0.18232333166837345,0.0772696310576965,0.0,0.0,0.06806681263913185,0.0
928,2017-09-12,"[0.         0.07778522 0.11745432 0.1196576  0.13760665 0.
 0.1294093  0.09028636 0.18245914 0.07719832 0.         0.
 0.06814309]",1.4880589204345915,1.414410978137262,0.0777852194981418,0.11745431914475643,0.11965760191409919,0.1376066482130667,0.0,0.1294092987214839,0.09028636381791101,0.18245913524326457,0.07719831872075904,0.0,0.0,0.06814309472651736,0.0
929,2017-09-13,"[0.         0.07789624 0.11769281 0.11930818 0.13690319 0.
 0.12855134 0.09111281 0.18304411 0.07675989 0.         0.
 0.06873145]",1.5215439245989208,1.4330388070132125,0.07789623831867636,0.11769280556865666,0.11930817885628432,0.1369031864917435,0.0,0.12855134054387363,0.09111280506705215,0.18304410521035755,0.07675988775186275,0.0,0.0,0.06873145219149313,0.0
930,2017-09-14,"[0.         0.07797271 0.11796325 0.11888967 0.13613966 0.
 0.12774074 0.09191756 0.18372614 0.07633793 0.         0.
 0.06931235]",1.5356491278069275,1.4457062352934897,0.077972707088533,0.11796325435847183,0.11888966669961162,0.1361396582915282,0.0,0.12774073626307159,0.09191756477829358,0.1837261361503654,0.0763379254331326,0.0,0.0,0.06931235093699224,0.0
931,2017-09-15,"[0.         0.07797254 0.11796378 0.11883809 0.13608286 0.
 0.12772207 0.09193011 0.18380861 0.07639375 0.         0.
 0.06928818]",1.5314855821054634,1.4382092098126436,0.0779725418721023,0.11796378271883023,0.11883808764565329,0.13608285518969737,0.0,0.1277220726933401,0.09193011405433392,0.18380861350436883,0.07639375321648088,0.0,0.0,0.06928817910519308,0.0
932,2017-09-18,"[0.         0.07798423 0.11794292 0.11895763 0.13624538 0.
 0.12769018 0.09186609 0.18365846 0.07642578 0.         0.
 0.06922933]",1.5475208437830503,1.45743342970999,0.07798423308825561,0.1179429179371353,0.11895763283116896,0.1362453776485866,0.0,0.1276901773189612,0.09186609078637475,0.18365845544260673,0.07642578123119351,0.0,0.0,0.06922933371571736,0.0
933,2017-09-19,"[0.         0.07799138 0.11798752 0.11887255 0.13610933 0.
 0.12761854 0.09196583 0.18377427 0.07636637 0.         0.
 0.0693142 ]",1.5574244548252403,1.4606828196264812,0.07799138332530055,0.1179875226149525,0.11887254937255647,0.13610933177484896,0.0,0.1276185419920924,0.09196583134745463,0.18377426711888223,0.07636637301906325,0.0,0.0,0.06931419943484886,0.0
934,2017-09-20,"[0.         0.07801412 0.11804529 0.11885092 0.13603911 0.
 0.12748494 0.09205809 0.18381706 0.0763078  0.         0.
 0.06938268]",1.5830321773561695,1.4805492646539278,0.07801411790660226,0.1180452875981515,0.1188509166753185,0.1360391101965675,0.0,0.12748493780732986,0.09205808972638194,0.18381706341907092,0.07630779580360446,0.0,0.0,0.06938268086697291,0.0
935,2017-09-21,"[0.         0.07805635 0.11809781 0.11894435 0.13614243 0.
 0.12727778 0.09211457 0.18367037 0.07629529 0.         0.
 0.06940104]",1.599786148371555,1.5061281952891992,0.07805635483240488,0.11809780899915347,0.11894435244683467,0.13614243384694408,0.0,0.12727777832213763,0.09211456870575659,0.18367037069614617,0.07629528813735677,0.0,0.0,0.06940104401326562,0.0
