,Date,Weights,Profit,Base Profit,ENSV,CLB,HLX,RES,BCRX,TTNP,NBIX,TECH,ATRI,TFX,CRY,MMM,cash
14,2014-01-27,"[0.0913147  0.08074389 0.06367253 0.06834319 0.12784466 0.17985734
 0.         0.         0.12053329 0.         0.07864271 0.
 0.18904769]",1.1020478169123609,1.1423648918787794,0.08074388816405675,0.06367253069904315,0.068343194267914,0.12784465505957351,0.17985733918644684,0.0,0.0,0.12053328895676628,0.0,0.07864271489849091,0.0,0.18904769079520783,0.09131469797250079
15,2014-01-28,"[0.09120622 0.08090837 0.06355693 0.06845045 0.12815997 0.17996157
 0.         0.         0.1202175  0.         0.07848757 0.
 0.18905142]",1.0634232191502608,1.114570501315277,0.08090836898281765,0.06355693230931077,0.06845045492497522,0.12815996973722837,0.17996156814100372,0.0,0.0,0.12021749730418639,0.0,0.07848756945865064,0.0,0.18905142059257876,0.09120621854924847
16,2014-01-29,"[0.09129557 0.08063566 0.06397132 0.06838606 0.12858628 0.17989129
 0.         0.         0.12024414 0.         0.07812243 0.
 0.18886725]",1.038653670330315,1.0920036855895465,0.08063565502601602,0.06397132357316146,0.06838606086289893,0.12858627744285323,0.17989129311412527,0.0,0.0,0.12024413763616887,0.0,0.07812243293069616,0.0,0.18886725174972585,0.09129556766435426
17,2014-01-30,"[0.09127025 0.08054243 0.06408292 0.06839072 0.12864182 0.17985799
 0.         0.         0.12034913 0.         0.0780309  0.
 0.18883384]",1.0497879230149965,1.0908932361040482,0.08054242516354304,0.06408292302938853,0.06839072192426715,0.1286418162166207,0.17985798770438208,0.0,0.0,0.12034912796407722,0.0,0.07803090376788423,0.0,0.1888338397624528,0.09127025446738411
18,2014-01-31,"[0.09181693 0.08036335 0.06416699 0.06791492 0.1276888  0.17945669
 0.         0.         0.12125992 0.         0.07866479 0.
 0.18866763]",1.055279915089424,1.0895500392554516,0.08036334770908736,0.06416699480409283,0.06791491889234337,0.12768879621490564,0.1794566873818834,0.0,0.0,0.12125991594945958,0.0,0.07866478800563935,0.0,0.18866762554961505,0.0918169254929736
19,2014-02-03,"[0.09153776 0.08057851 0.06387602 0.06815801 0.12800167 0.17968348
 0.         0.         0.12075977 0.         0.07862431 0.
 0.18878046]",1.029487547391467,1.0697464803120365,0.0805785128937357,0.06387601615299972,0.0681580099579493,0.12800167463087936,0.17968348395587486,0.0,0.0,0.12075976861407871,0.0,0.07862431473336516,0.0,0.18878045890540487,0.09153776015571222
20,2014-02-04,"[0.09162466 0.08048893 0.06392998 0.06805627 0.1278562  0.17963257
 0.         0.         0.12094285 0.         0.07871745 0.
 0.18875109]",1.035547088642543,1.0725225820645825,0.0804889278787479,0.0639299796110872,0.0680562745387066,0.1278561963311087,0.17963256590836155,0.0,0.0,0.12094285459207706,0.0,0.07871744835058668,0.0,0.18875109380851096,0.09162465898081341
21,2014-02-05,"[0.09181558 0.08052869 0.06392652 0.06793926 0.12787215 0.17948919
 0.         0.         0.12106914 0.         0.07872966 0.
 0.1886298 ]",1.009023814910482,1.0523336179177012,0.08052869408559664,0.0639265168820382,0.067939258461976,0.1278721525780023,0.1794891940835504,0.0,0.0,0.12106913881944077,0.0,0.07872966065574148,0.0,0.18862980459924142,0.09181557983441264
22,2014-02-06,"[0.09171894 0.08058071 0.06393052 0.06807925 0.12825921 0.17961008
 0.         0.         0.12070194 0.         0.07846    0.
 0.18865936]",0.9998176385968014,1.0491703146563562,0.08058071189649998,0.06393052432500566,0.0680792454748081,0.1282592094805024,0.17961007586749017,0.0,0.0,0.12070193582118156,0.0,0.07845999577333754,0.0,0.188659362455482,0.09171893890569262
23,2014-02-07,"[0.09181415 0.08048395 0.06409485 0.06798952 0.12830975 0.17949121
 0.         0.         0.12087872 0.         0.07837417 0.
 0.18856369]",1.0009188569322711,1.0487140977422327,0.08048395235024869,0.06409485027097693,0.06798952165718522,0.12830974770147655,0.17949120581201694,0.0,0.0,0.12087871689208253,0.0,0.07837416551084908,0.0,0.18856368769247045,0.09181415211269371
24,2014-02-10,"[0.09171943 0.08045399 0.06411842 0.06797949 0.12815538 0.17944879
 0.         0.         0.12113487 0.         0.07839568 0.
 0.18859396]",1.0086324767343884,1.0456944857469883,0.0804539918743575,0.06411841633354708,0.0679794894051912,0.12815537838007418,0.17944879121409807,0.0,0.0,0.12113486534327027,0.0,0.07839567968693292,0.0,0.18859395917309205,0.09171942858943656
25,2014-02-11,"[0.0920562  0.08031851 0.06425709 0.06767798 0.12756836 0.17910743
 0.         0.         0.12186501 0.         0.07864603 0.
 0.18850338]",1.0195484548349243,1.0554174356735262,0.08031851148644513,0.06425709454165143,0.06767797564659864,0.12756836312999975,0.17910743072704693,0.0,0.0,0.12186501085347105,0.0,0.07864603229298084,0.0,0.1885033805663473,0.09205620075545887
26,2014-02-12,"[0.09200167 0.08028755 0.06425532 0.06770316 0.1275045  0.17909406
 0.         0.         0.12196172 0.         0.07865596 0.
 0.18853606]",1.0377549975557425,1.061216717775344,0.08028755448204994,0.06425531513819333,0.06770316215576994,0.12750450144807912,0.1790940599889904,0.0,0.0,0.12196172488065683,0.0,0.07865595693877121,0.0,0.18853605586308028,0.09200166910440888
27,2014-02-13,"[0.09187898 0.0801949  0.06446107 0.06778981 0.12775078 0.17908615
 0.         0.         0.12195676 0.         0.07836801 0.
 0.18851354]",1.0488971618053582,1.0749403555474515,0.08019489916847032,0.06446106837094878,0.06778981417591758,0.1277507817170355,0.1790861472731142,0.0,0.0,0.12195676464989286,0.0,0.07836800523826833,0.0,0.18851353991410816,0.09187897949224427
28,2014-02-14,"[0.09188239 0.08019852 0.06453972 0.06788836 0.12821921 0.17915426
 0.         0.         0.12157499 0.         0.07808333 0.
 0.18845924]",1.0391455682556052,1.0715436066008555,0.08019851596014199,0.06453971927905679,0.06788835703094756,0.12821920566578188,0.1791542614050365,0.0,0.0,0.12157498530515617,0.0,0.07808332671135085,0.0,0.18845924142233897,0.09188238722018915
29,2014-02-18,"[0.09163585 0.08027126 0.06444774 0.0680329  0.1283367  0.17928703
 0.         0.         0.12142215 0.         0.07801501 0.
 0.18855135]",1.0573548964014143,1.0872006317885365,0.08027125585200505,0.06444774494909575,0.06803290046776811,0.12833670057488542,0.17928703102888896,0.0,0.0,0.12142215184210853,0.0,0.07801501403880842,0.0,0.1885513535285242,0.09163584771791558
30,2014-02-19,"[0.09166699 0.08024092 0.06450563 0.06802018 0.12832917 0.17930751
 0.         0.         0.12137062 0.         0.07800815 0.
 0.18855083]",1.065723045632449,1.0911399921852993,0.08024091894219233,0.06450562840180964,0.06802018079212453,0.12832916840085062,0.1793075133311216,0.0,0.0,0.12137061817174329,0.0,0.07800814839288797,0.0,0.18855083039067672,0.09166699317659321
31,2014-02-20,"[0.09143715 0.08040675 0.06419996 0.06825455 0.12870518 0.17962218
 0.         0.         0.12077779 0.         0.07786582 0.
 0.18873061]",1.078131958896874,1.1027019261291013,0.08040675373289835,0.06419996431907568,0.06825454901775009,0.128705175612275,0.17962218221306586,0.0,0.0,0.12077778776001977,0.0,0.0778658243695437,0.0,0.1887306120833395,0.09143715089203211
32,2014-02-21,"[0.09119059 0.08043383 0.0641219  0.06837521 0.1289361  0.17979622
 0.         0.         0.1205478  0.         0.07777814 0.
 0.18882021]",1.096365438749281,1.104453192933075,0.08043382824689109,0.06412190166143518,0.06837521342615449,0.1289360996861016,0.17979622039833082,0.0,0.0,0.12054779625539762,0.0,0.07777814283937627,0.0,0.18882020811739642,0.09119058936891668
33,2014-02-24,"[0.09144634 0.08036725 0.06422184 0.06815861 0.12885967 0.17945454
 0.         0.         0.12120335 0.         0.07756354 0.
 0.18872487]",1.113319015259228,1.118254255671268,0.08036724980278981,0.0642218373670411,0.06815860709658317,0.1288596668011148,0.17945453504570763,0.0,0.0,0.12120335225012166,0.0,0.07756354171052078,0.0,0.18872486647743542,0.09144634344868559
34,2014-02-25,"[0.09204888 0.08018717 0.0643511  0.06768014 0.12796611 0.1789118
 0.         0.         0.12228359 0.         0.07802791 0.
 0.18854331]",1.115235823380574,1.1281561977597088,0.08018716669492881,0.06435109640447303,0.06768014104080293,0.12796610671998276,0.17891180448736463,0.0,0.0,0.12228358875574141,0.0,0.07802790588270281,0.0,0.18854330882487966,0.09204888118912402
35,2014-02-26,"[0.09207449 0.07995275 0.06465213 0.06754032 0.12752171 0.17867392
 0.         0.         0.12294506 0.         0.07816228 0.
 0.18847734]",1.1275798641453822,1.1270398353250206,0.07995275109020786,0.06465212934521856,0.06754032272665429,0.1275217065175202,0.17867391820557074,0.0,0.0,0.12294505836533129,0.0,0.07816228467472092,0.0,0.1884773435706942,0.09207448550408193
36,2014-02-27,"[0.09242183 0.07981993 0.06445278 0.06705235 0.12656971 0.17828457
 0.         0.         0.12417515 0.         0.07867897 0.
 0.18854471]",1.122663642953005,1.1248818552972972,0.0798199273131997,0.0644527769101707,0.06705235157979261,0.12656971331489725,0.1782845734936704,0.0,0.0,0.124175145887702,0.0,0.07867897044323335,0.0,0.18854471064377637,0.09242183041355775
