,Date,Weights,Profit,Base Profit,IEX,FLS,GGG,ITT,SANM,FLEX,CTS,IEC,ANDE,UVV,STKL,PYX,cash
500,2015-12-30,"[0.         0.09679934 0.         0.07719087 0.13723975 0.08854895
 0.         0.17163609 0.14585204 0.09103008 0.19170288 0.
 0.        ]",0.9757050217466373,0.899815604337917,0.09679933709075418,0.0,0.07719086752361806,0.13723974629392205,0.08854894630597918,0.0,0.17163609495705648,0.1458520435442648,0.09103008458329334,0.19170287970111197,0.0,0.0,0.0
501,2015-12-31,"[0.         0.09466444 0.         0.07804463 0.13554687 0.08927127
 0.         0.17189897 0.14723095 0.09366583 0.18967704 0.
 0.        ]",0.9861512375929208,0.9036320426945552,0.09466443540795046,0.0,0.07804463102308494,0.1355468699715619,0.08927127428238338,0.0,0.17189896673569402,0.1472309497464937,0.09366582848297283,0.1896770443498587,0.0,0.0,0.0
502,2016-01-04,"[0.         0.09543421 0.         0.07218763 0.13720239 0.09090127
 0.         0.17365221 0.14664976 0.09140702 0.19256551 0.
 0.        ]",0.9814259777687068,0.897854510460358,0.09543420526205074,0.0,0.07218762591293006,0.13720239183055835,0.09090126539437918,0.0,0.1736522123060865,0.14664976296711835,0.09140702200808089,0.19256551431879598,0.0,0.0,0.0
503,2016-01-05,"[0.         0.09511784 0.         0.07152342 0.1382311  0.0910287
 0.         0.17328634 0.14607016 0.09123073 0.1935117  0.
 0.        ]",0.9535554134692058,0.8808495283419029,0.09511784042475926,0.0,0.07152342199775709,0.13823110003550249,0.09102869809482125,0.0,0.1732863419002209,0.14607016122607502,0.09123073449463874,0.19351170182622526,0.0,0.0,0.0
504,2016-01-06,"[0.         0.09520656 0.         0.07137276 0.13866224 0.09094766
 0.         0.1730214  0.14577526 0.09104942 0.19396469 0.
 0.        ]",0.9513120890839134,0.8842412886475378,0.09520655597705623,0.0,0.07137276016908786,0.1386622432167049,0.09094766343535553,0.0,0.17302140352415987,0.14577526488682288,0.09104942247233626,0.1939646863184763,0.0,0.0,0.0
505,2016-01-07,"[0.         0.09533817 0.         0.07117131 0.13889507 0.09098524
 0.         0.17300145 0.14561081 0.09072935 0.19426859 0.
 0.        ]",0.942941163113583,0.873880003109204,0.09533817259118256,0.0,0.07117131473582217,0.13889506958884382,0.09098523621974859,0.0,0.1730014546091376,0.14561080686226982,0.0907293517791136,0.19426859361388185,0.0,0.0,0.0
506,2016-01-08,"[0.         0.09539833 0.         0.07077797 0.13891299 0.09102426
 0.         0.17312223 0.14560405 0.09070231 0.19445785 0.
 0.        ]",0.9150806018402321,0.8553488455687442,0.09539833398586714,0.0,0.07077797095448664,0.13891298713840888,0.09102425905374881,0.0,0.1731222287589809,0.14560405300609794,0.0907023139650983,0.19445785313731154,0.0,0.0,0.0
507,2016-01-11,"[0.         0.09539758 0.         0.07030194 0.13887343 0.09106535
 0.         0.17325994 0.14565838 0.09078919 0.19465419 0.
 0.        ]",0.9111082921792127,0.8514877773431837,0.09539757809326921,0.0,0.07030194209957022,0.13887343019985146,0.09106535360177813,0.0,0.17325994241249124,0.14565838222829616,0.09078918500334801,0.19465418636139556,0.0,0.0,0.0
508,2016-01-12,"[0.         0.09537073 0.         0.0694118  0.13871178 0.09138487
 0.         0.17370035 0.14581811 0.09073709 0.19486527 0.
 0.        ]",0.8934227911873827,0.8324628631264188,0.0953707344826443,0.0,0.06941180033025952,0.1387117776451843,0.09138487132446062,0.0,0.1737003486243602,0.14581810955947314,0.0907370921459147,0.19486526588770312,0.0,0.0,0.0
509,2016-01-13,"[0.         0.09540319 0.         0.06948451 0.13865034 0.09136213
 0.         0.17366693 0.14584354 0.09079267 0.19479669 0.
 0.        ]",0.9007311462894042,0.8332942580443709,0.09540318674297195,0.0,0.06948450996378909,0.13865034178085855,0.09136213102638503,0.0,0.17366692651748467,0.1458435388717674,0.09079267203564347,0.19479669306109984,0.0,0.0,0.0
