,Date,Weights,Profit,Base Profit,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
936,2017-09-22,"[0.         0.         0.         0.14038241 0.         0.07933168
 0.11740546 0.15305878 0.12293786 0.11824903 0.11254922 0.15608556
 0.        ]",1.0167717674333954,0.9725817830925854,0.0,0.0,0.14038240517997075,0.0,0.0793316799289042,0.11740546362837746,0.15305878330825412,0.12293785745114053,0.11824903408329268,0.11254921506265092,0.15608556135740934,0.0,0.0
937,2017-09-25,"[0.         0.         0.         0.14032721 0.         0.0793669
 0.11734747 0.15309059 0.12284052 0.11838881 0.11254915 0.15608935
 0.        ]",1.0142129029872073,0.9663505291064427,0.0,0.0,0.14032720572220003,0.0,0.07936689802729319,0.11734747374853068,0.15309059044740583,0.12284052296096988,0.11838881136231079,0.11254915017233728,0.1560893475589523,0.0,0.0
938,2017-09-26,"[0.         0.         0.         0.14036169 0.         0.07937087
 0.11732452 0.15312143 0.12282048 0.11847297 0.11252803 0.15600001
 0.        ]",1.0157426477977136,0.9690767344971792,0.0,0.0,0.14036169278192662,0.0,0.07937086545646259,0.11732452282265235,0.15312142589296351,0.12282048305935006,0.1184729716576626,0.11252802855323857,0.15600000977574374,0.0,0.0
939,2017-09-27,"[0.         0.         0.         0.14031367 0.         0.07940675
 0.11731514 0.15319857 0.12279651 0.11850128 0.11249862 0.15596947
 0.        ]",1.0184360182189722,0.9727579898247656,0.0,0.0,0.14031367463002378,0.0,0.07940674885499524,0.11731513730894626,0.15319856833676113,0.12279650780012669,0.11850127670819414,0.11249861816119132,0.1559694681997613,0.0,0.0
940,2017-09-28,"[0.         0.         0.         0.14031174 0.         0.0794138
 0.11730877 0.15320032 0.12278523 0.11853182 0.11249385 0.15595448
 0.        ]",1.025359880207591,0.9772887695547818,0.0,0.0,0.14031173513665302,0.0,0.07941380066286653,0.11730876898556288,0.1532003164586796,0.12278522912595352,0.11853182263811565,0.1124938458720774,0.15595448112009133,0.0,0.0
941,2017-09-29,"[0.         0.         0.         0.1439152  0.         0.08050175
 0.12694281 0.15390844 0.12301225 0.11535456 0.10825315 0.14811183
 0.        ]",1.0235221065127251,0.9767792942856001,0.0,0.0,0.14391520288395143,0.0,0.08050174960820326,0.12694281093675788,0.15390844202546536,0.12301224676786235,0.11535455950466995,0.10825315371317663,0.14811183455991309,0.0,0.0
942,2017-10-02,"[0.         0.         0.         0.14441071 0.         0.08062681
 0.12823087 0.15409095 0.12298836 0.11503076 0.10777342 0.14684811
 0.        ]",1.0316533632044793,0.9776745857811978,0.0,0.0,0.14441071412226697,0.0,0.08062680767649352,0.1282308712339997,0.15409095239155116,0.1229883619042574,0.11503076008471123,0.1077734191688456,0.14684811341787432,0.0,0.0
943,2017-10-03,"[0.         0.         0.         0.14447975 0.         0.08065005
 0.12842581 0.15416959 0.12298525 0.11499576 0.10770388 0.14658992
 0.        ]",1.0378896781060232,0.9828478534017802,0.0,0.0,0.14447974513316394,0.0,0.08065004973648286,0.12842580638843068,0.1541695886126647,0.12298524922737261,0.11499576470579648,0.10770387509010426,0.14658992110598446,0.0,0.0
944,2017-10-04,"[0.         0.         0.         0.14423515 0.         0.08066276
 0.12841917 0.154052   0.12291814 0.11491982 0.10781368 0.14697929
 0.        ]",1.0392804643318947,0.9889214444714528,0.0,0.0,0.14423514603214208,0.0,0.08066275955925957,0.12841916617641286,0.1540520008041878,0.12291814095282226,0.1149198198365864,0.10781368004868853,0.14697928658990053,0.0,0.0
945,2017-10-05,"[0.         0.         0.         0.144435   0.         0.08066139
 0.12843298 0.15411128 0.12286248 0.11510241 0.10768909 0.14670536
 0.        ]",1.0382803729077492,0.9942381469086967,0.0,0.0,0.14443500179819393,0.0,0.0806613867812047,0.12843298399153533,0.15411128090718976,0.12286248052835044,0.11510241400181496,0.1076890918913469,0.14670536010036392,0.0,0.0
946,2017-10-06,"[0.         0.         0.         0.14448022 0.         0.08067899
 0.12848649 0.15418497 0.12286361 0.11513685 0.10765307 0.1465158
 0.        ]",1.0436603917963807,0.9889522288416003,0.0,0.0,0.14448022450453768,0.0,0.08067898666979909,0.12848649304032883,0.1541849651703892,0.1228636140605934,0.11513684607498685,0.10765307494892475,0.14651579553044022,0.0,0.0
947,2017-10-09,"[0.         0.         0.         0.14452635 0.         0.08072862
 0.12845458 0.15430242 0.12279419 0.11531214 0.10759349 0.14628822
 0.        ]",1.0524927194756082,0.9924541426859034,0.0,0.0,0.14452634903610864,0.0,0.08072861646807732,0.12845457837941898,0.1543024202341332,0.1227941909452583,0.11531213682222936,0.1075934919584004,0.14628821615637366,0.0,0.0
948,2017-10-10,"[0.         0.         0.         0.14458306 0.         0.08074747
 0.12851155 0.15435194 0.12269906 0.11544549 0.10750202 0.14615941
 0.        ]",1.058909940265866,0.9945476481516737,0.0,0.0,0.14458305858871973,0.0,0.0807474722769545,0.1285115515228473,0.15435194113268483,0.12269905911580564,0.11544548635152971,0.10750202472592975,0.14615940628552845,0.0,0.0
949,2017-10-11,"[0.         0.         0.         0.14466577 0.         0.08067868
 0.1285448  0.15436569 0.12280426 0.11534162 0.10751284 0.14608634
 0.        ]",1.0534221774864734,0.9917946835878393,0.0,0.0,0.14466577445511436,0.0,0.08067868462513345,0.1285447952150529,0.15436568561003958,0.12280426049528087,0.11534161695359893,0.10751284130089982,0.14608634134487997,0.0,0.0
950,2017-10-12,"[0.         0.         0.         0.14456315 0.         0.08077078
 0.12841722 0.15453016 0.12268915 0.11561907 0.1075408  0.14586966
 0.        ]",1.0618235561008265,0.9961963211645395,0.0,0.0,0.14456314546796786,0.0,0.08077078162913469,0.1284172245438893,0.15453016138587164,0.12268914921941591,0.11561907224145619,0.10754080349852628,0.14586966201373794,0.0,0.0
951,2017-10-13,"[0.         0.         0.         0.14445194 0.         0.08082734
 0.12835381 0.15465571 0.12265647 0.11573093 0.10760199 0.14572181
 0.        ]",1.0668885755087567,0.9993668326311804,0.0,0.0,0.14445193791420285,0.0,0.08082734197944486,0.1283538050041229,0.15465570983938282,0.1226564722464715,0.1157309339239371,0.10760198666175447,0.14572181243068347,0.0,0.0
952,2017-10-16,"[0.         0.         0.         0.14447457 0.         0.0808047
 0.12830806 0.15468876 0.12277392 0.11564489 0.10767738 0.14562772
 0.        ]",1.0843457174538482,1.0101810247894083,0.0,0.0,0.14447457261536667,0.0,0.08080470108182122,0.1283080588869479,0.1546887586202521,0.12277391730608812,0.1156448890605791,0.10767737846401704,0.14562772396492787,0.0,0.0
953,2017-10-17,"[0.         0.         0.         0.14455933 0.         0.08080904
 0.12838906 0.15470431 0.12278715 0.11564363 0.10763345 0.14547404
 0.        ]",1.0850757683637298,1.0137080451778946,0.0,0.0,0.14455932594312784,0.0,0.08080903840110068,0.12838905825228095,0.1547043126839527,0.12278714738895682,0.11564363328010727,0.10763344785792615,0.14547403619254767,0.0,0.0
954,2017-10-18,"[0.         0.         0.         0.14445314 0.         0.08081801
 0.12833104 0.15465846 0.12276206 0.11562868 0.10770047 0.14564813
 0.        ]",1.0783288606721917,1.007031466496411,0.0,0.0,0.14445313867486997,0.0,0.08081800878439438,0.12833104293045616,0.15465845979466028,0.12276206271303708,0.11562868102230432,0.10770047279306977,0.145648133287208,0.0,0.0
955,2017-10-19,"[0.         0.         0.         0.14447753 0.         0.08079028
 0.12831535 0.15467848 0.12281586 0.11558977 0.10772993 0.1456028
 0.        ]",1.0749321057227517,1.0037187484830972,0.0,0.0,0.1444775263097281,0.0,0.08079028419907963,0.12831535097567273,0.15467847835961923,0.122815858682407,0.11558976760249376,0.10772993073790872,0.14560280313309082,0.0,0.0
956,2017-10-20,"[0.         0.         0.         0.14446703 0.         0.08080133
 0.12828728 0.15475484 0.12289139 0.11556051 0.10779478 0.14544283
 0.        ]",1.0704843776674124,1.000637006244794,0.0,0.0,0.14446703466349964,0.0,0.08080133336185191,0.1282872829413441,0.15475483816302066,0.12289138826847391,0.11556050815345825,0.10779478319909955,0.1454428312492519,0.0,0.0
957,2017-10-23,"[0.         0.         0.         0.14455211 0.         0.08081206
 0.12829655 0.15473079 0.12280681 0.11567745 0.10772155 0.14540269
 0.        ]",1.0776887681724792,1.0085430442097831,0.0,0.0,0.1445521080953325,0.0,0.08081205502663824,0.12829654657055595,0.15473079230441245,0.12280680763801002,0.11567744844974183,0.1077215519255808,0.14540268998972822,0.0,0.0
