,Date,Weights,Profit,Base Profit,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
1225,2018-11-14,"[0.         0.09823134 0.         0.21521393 0.11646839 0.11237043
 0.         0.11426729 0.         0.2476885  0.         0.
 0.09576012]",2.6426201498962896,2.1307484154898604,0.09823134331479919,0.0,0.21521393220360233,0.11646839176603935,0.11237042580773719,0.0,0.11426728812766354,0.0,0.24768849983264427,0.0,0.0,0.09576011894751413,0.0
1226,2018-11-15,"[0.         0.09794391 0.         0.21602694 0.11637863 0.11017579
 0.         0.11710742 0.         0.24748227 0.         0.
 0.09488503]",2.646366704112674,2.124198974469289,0.097943912834755,0.0,0.21602693981950555,0.11637863387128064,0.11017579338733798,0.0,0.11710741959648238,0.0,0.24748227282317983,0.0,0.0,0.0948850276674585,0.0
1227,2018-11-16,"[0.         0.08439421 0.         0.16576129 0.14110905 0.
 0.09967842 0.14470982 0.         0.23010141 0.         0.
 0.13424579]",2.593451129508733,2.0795971474844976,0.08439420753115716,0.0,0.1657612911084178,0.1411090491900616,0.0,0.09967842459783505,0.14470981996716598,0.0,0.23010141393550074,0.0,0.0,0.13424579366986175,0.0
1228,2018-11-19,"[0.         0.08228095 0.         0.15649088 0.14307721 0.
 0.10917521 0.14665552 0.         0.2241923  0.         0.
 0.13812792]",2.645947236617443,2.1212783303024234,0.08228094735732046,0.0,0.15649088245308215,0.14307721241459515,0.0,0.10917520896146118,0.14665552047819225,0.0,0.2241923044748305,0.0,0.0,0.13812792386051823,0.0
1229,2018-11-20,"[0.         0.0822113  0.         0.15526002 0.14347375 0.
 0.11024877 0.14706878 0.         0.22304296 0.         0.
 0.13869442]",2.6445734191198684,2.1245224483417156,0.08221130494494965,0.0,0.155260023431714,0.14347375494647266,0.0,0.11024876787322546,0.1470687750824983,0.0,0.22304295763660684,0.0,0.0,0.13869441608453306,0.0
1230,2018-11-21,"[0.         0.08226391 0.         0.15519451 0.14378155 0.
 0.11010449 0.14711475 0.         0.22276411 0.         0.
 0.13877668]",2.5429953652145074,2.0315739906071792,0.08226390838803359,0.0,0.15519451250245328,0.143781550304455,0.0,0.11010448801203301,0.14711475214172953,0.0,0.22276410955957196,0.0,0.0,0.13877667909172361,0.0
1231,2018-11-23,"[0.         0.0824248  0.         0.15493641 0.14407669 0.
 0.10986766 0.14727258 0.         0.22249935 0.         0.
 0.13892252]",2.584924617100973,2.0607253126233105,0.08242479509778078,0.0,0.1549364070513875,0.14407669217952693,0.0,0.10986766021846502,0.14727257627489002,0.0,0.2224993518004483,0.0,0.0,0.13892251737750153,0.0
1232,2018-11-26,"[0.         0.08201441 0.         0.15485078 0.14406037 0.
 0.1102105  0.14748951 0.         0.22263603 0.         0.
 0.13873839]",2.5831329995212995,2.065539242908866,0.08201440960199416,0.0,0.15485078243479536,0.1440603728571338,0.0,0.11021050427366716,0.14748950966020719,0.0,0.22263603220959838,0.0,0.0,0.13873838896260396,0.0
1233,2018-11-27,"[0.         0.08203583 0.         0.1545925  0.14409209 0.
 0.11028755 0.14759137 0.         0.22254061 0.         0.
 0.13886004]",2.6402720529445083,2.1161293270911274,0.08203583037808247,0.0,0.15459249890839116,0.1440920938762614,0.0,0.11028755387628825,0.14759137291568766,0.0,0.222540610099046,0.0,0.0,0.13886003994624302,0.0
1234,2018-11-28,"[0.         0.08213988 0.         0.15424908 0.14388862 0.
 0.11055248 0.14763785 0.         0.222408   0.         0.
 0.13912409]",2.6390001799575518,2.121761033615646,0.08213987609922144,0.0,0.1542490820644323,0.14388862489341683,0.0,0.11055248099088076,0.14763784972041039,0.0,0.222407997743905,0.0,0.0,0.13912408848773333,0.0
1235,2018-11-29,"[0.         0.082311   0.         0.15410314 0.14404052 0.
 0.11038091 0.14769935 0.         0.22223668 0.         0.
 0.1392284 ]",2.6337088905139816,2.111327621643336,0.08231099929186525,0.0,0.15410314237425227,0.14404051634543566,0.0,0.11038090907931145,0.1476993508534113,0.0,0.22223668004261432,0.0,0.0,0.13922840201310988,0.0
1236,2018-11-30,"[0.         0.08254042 0.         0.1535715  0.1437242  0.
 0.11070761 0.14785663 0.         0.22198626 0.         0.
 0.13961338]",2.663950370881771,2.1549186215476523,0.08254042395669939,0.0,0.15357149534508865,0.14372419950164425,0.0,0.11070761181242793,0.14785662901851232,0.0,0.22198626302772495,0.0,0.0,0.13961337733790236,0.0
1237,2018-12-03,"[0.         0.0826697  0.         0.15338718 0.14385193 0.
 0.11058718 0.14792693 0.         0.22180584 0.         0.
 0.13977125]",2.6498508395932583,2.136713043707461,0.08266970056827894,0.0,0.153387175215944,0.14385192588184958,0.0,0.11058717685136166,0.147926926669574,0.0,0.22180584341831414,0.0,0.0,0.13977125139467783,0.0
1238,2018-12-04,"[0.         0.0825702  0.         0.15321427 0.14418837 0.
 0.11038996 0.14810998 0.         0.22174566 0.         0.
 0.13978155]",2.712447110148546,2.195216598772357,0.0825701983240458,0.0,0.1532142679978672,0.14418837176787888,0.0,0.11038996267493902,0.14810998498253214,0.0,0.2217456643875418,0.0,0.0,0.13978154986519511,0.0
1239,2018-12-06,"[0.         0.08262436 0.         0.15297008 0.14414976 0.
 0.11043404 0.14846658 0.         0.22159031 0.         0.
 0.13976487]",2.7012919524913066,2.1881327726900723,0.08262435966636418,0.0,0.15297007616043923,0.14414976091880582,0.0,0.11043404237443424,0.1484665842339195,0.0,0.22159030621030332,0.0,0.0,0.13976487043573357,0.0
