,Date,Weights,Profit,Base Profit,HDSN,KAMN,WLFC,LAWS,GGG,ITT,FLS,IEX,SPAR,OSK,F,PCAR,cash
1173,2018-08-31,"[0.         0.         0.09254366 0.0932132  0.17100619 0.07918241
 0.         0.15723407 0.1585081  0.08018292 0.08559255 0.08253689
 0.        ]",1.7241796808655234,1.428172140436414,0.0,0.09254365828754692,0.09321320265829422,0.17100619158971914,0.07918240856911732,0.0,0.15723407186664135,0.1585081032773218,0.080182923704481,0.08559254787124626,0.08253689217563204,0.0,0.0
1174,2018-09-04,"[0.         0.         0.09254792 0.09299584 0.17106937 0.07917805
 0.         0.15714197 0.15856405 0.08019295 0.08566407 0.08264576
 0.        ]",1.7196702147617506,1.4271567451365208,0.0,0.09254792338924005,0.09299584212669368,0.17106937414844042,0.07917805309388228,0.0,0.15714197074821037,0.1585640472327888,0.08019295358012181,0.0856640711159423,0.08264576456468034,0.0,0.0
1175,2018-09-05,"[0.         0.         0.09261394 0.09283792 0.17109902 0.07930857
 0.         0.15709332 0.15846839 0.0801658  0.08577213 0.08264089
 0.        ]",1.7294113315230044,1.434205996486018,0.0,0.09261394208338813,0.09283792472284551,0.1710990209825101,0.07930857324772293,0.0,0.15709332045830812,0.15846839116338524,0.08016580187625766,0.0857721314391425,0.08264089402643979,0.0,0.0
1176,2018-09-06,"[0.         0.         0.09262081 0.09248694 0.17123239 0.0795909
 0.         0.15718593 0.15809643 0.08022156 0.08609671 0.08246834
 0.        ]",1.7360350625584375,1.4356253581509901,0.0,0.09262081044278281,0.09248693982586667,0.17123239224118897,0.07959089798226245,0.0,0.15718593484881818,0.15809642698643497,0.08022155586108624,0.08609670519089531,0.08246833662066452,0.0,0.0
1177,2018-09-07,"[0.         0.         0.09285448 0.09228976 0.17117367 0.07955124
 0.         0.15681152 0.15838747 0.08005381 0.08604532 0.08283274
 0.        ]",1.7664107023582896,1.4612608408405763,0.0,0.09285447926135303,0.0922897623358026,0.1711736657508142,0.0795512402733797,0.0,0.15681152029994094,0.15838746794655328,0.08005380746311944,0.08604531569926809,0.08283274096976867,0.0,0.0
1178,2018-09-10,"[0.         0.         0.09300229 0.09247627 0.17103854 0.07945901
 0.         0.15653969 0.15872094 0.07990095 0.08578965 0.08307265
 0.        ]",1.744617102869605,1.4449721811105318,0.0,0.09300229366473985,0.09247627090826312,0.17103853752859915,0.07945901015645966,0.0,0.15653969353784056,0.15872093668773676,0.07990095191479007,0.08578965200295753,0.08307265359861334,0.0,0.0
1179,2018-09-11,"[0.         0.         0.0932177  0.09272545 0.17084233 0.07947445
 0.         0.15631473 0.15894041 0.07970461 0.08558316 0.08319716
 0.        ]",1.7436045654656893,1.4441002778334553,0.0,0.09321770260025529,0.09272545476958702,0.17084232516591805,0.07947445060780715,0.0,0.1563147292828827,0.15894041289383962,0.07970460638915508,0.0855831610503953,0.08319715724015984,0.0,0.0
1180,2018-09-12,"[0.         0.         0.09341415 0.09282846 0.17067975 0.07939824
 0.         0.15601156 0.15927351 0.07953899 0.08539013 0.08346519
 0.        ]",1.7392448995724703,1.4406788588296195,0.0,0.09341415077867608,0.09282845725861304,0.1706797516782061,0.07939824216684772,0.0,0.15601156464539176,0.15927351460162958,0.07953899327258171,0.08539013146770194,0.08346519413035203,0.0,0.0
1181,2018-09-13,"[0.         0.         0.09371468 0.09311658 0.17045719 0.07946589
 0.         0.1557039  0.15950988 0.07929415 0.0851203  0.08361743
 0.        ]",1.7249879600510387,1.4269337425766486,0.0,0.0937146849910787,0.09311657713519485,0.17045718575977337,0.07946588556130962,0.0,0.15570389951165356,0.15950988027849916,0.07929415174740208,0.08512030027361393,0.08361743474147473,0.0,0.0
1182,2018-09-14,"[0.         0.         0.09386386 0.09324789 0.17032456 0.07952746
 0.         0.15556505 0.159578   0.07918542 0.08502774 0.08368003
 0.        ]",1.7374732480282353,1.4333514391046875,0.0,0.09386386107830468,0.09324788644234937,0.17032456009920835,0.07952745726392645,0.0,0.15556505327566364,0.15957799590617494,0.07918541562427954,0.08502774143426065,0.0836800288758324,0.0,0.0
