,Date,Weights,Profit,Base Profit,AMS,PMD,LH,DGX,WLFC,KAMN,LAWS,HDSN,JNJ,BMY,PFE,ABT,cash
336,2015-05-07,"[0.         0.0939616  0.         0.10092063 0.         0.19733525
 0.         0.11581296 0.         0.07618873 0.08186253 0.10190014
 0.23201817]",1.1923703505091896,1.1858069237858149,0.09396159934747646,0.0,0.10092062521463815,0.0,0.19733524690319165,0.0,0.11581296202841611,0.0,0.07618872782770046,0.08186252899029961,0.10190014340153998,0.23201816628673758,0.0
337,2015-05-08,"[0.         0.09380571 0.         0.10104708 0.         0.19744829
 0.         0.11551988 0.         0.07633791 0.08176149 0.10202345
 0.23205619]",1.1851814552050257,1.1782045118447948,0.09380570868621305,0.0,0.101047083502108,0.0,0.19744828719626928,0.0,0.11551988348547067,0.0,0.07633791014574667,0.08176148791926521,0.10202344895805526,0.23205619010687178,0.0
338,2015-05-11,"[0.         0.0937714  0.         0.10129102 0.         0.19744336
 0.         0.11528174 0.         0.07633341 0.0818652  0.10199592
 0.23201794]",1.1925742388751417,1.1768721661761548,0.09377140488369434,0.0,0.10129101722423266,0.0,0.19744335943216373,0.0,0.11528174383545606,0.0,0.07633341074995588,0.08186519836859228,0.1019959206480066,0.2320179448578984,0.0
339,2015-05-12,"[0.         0.0936529  0.         0.10138457 0.         0.19730088
 0.         0.11540864 0.         0.07641501 0.08178584 0.10185961
 0.23219255]",1.1992925509028505,1.1784610161572198,0.09365290314031958,0.0,0.10138456800934245,0.0,0.19730087697826443,0.0,0.11540864061263938,0.0,0.07641501396793961,0.08178583762880552,0.10185961457606788,0.23219254508662115,0.0
340,2015-05-13,"[0.         0.0936545  0.         0.10145322 0.         0.19729141
 0.         0.11535245 0.         0.07642455 0.08185105 0.10179787
 0.23217495]",1.1956762270065062,1.175009756496039,0.09365450275524316,0.0,0.10145322123809257,0.0,0.19729141009598342,0.0,0.11535244626427603,0.0,0.07642455199010924,0.08185104530169168,0.10179787050408065,0.23217495185052334,0.0
341,2015-05-14,"[0.         0.09371222 0.         0.10139624 0.         0.19735904
 0.         0.11527999 0.         0.0763506  0.08192992 0.10189067
 0.23208132]",1.207396207054223,1.1835453304680141,0.09371222092608492,0.0,0.10139623979489898,0.0,0.19735903873762164,0.0,0.11527999081515812,0.0,0.07635059847506809,0.08192992046718321,0.10189067121940767,0.23208131956457737,0.0
342,2015-05-15,"[0.         0.08345916 0.         0.11022647 0.         0.19581085
 0.         0.11309345 0.         0.07967455 0.0790243  0.10200689
 0.23670431]",1.2092298969079756,1.1878688554065895,0.08345916350331561,0.0,0.1102264701120905,0.0,0.19581085267076237,0.0,0.11309345277012922,0.0,0.07967455234958364,0.07902429988409332,0.10200689426040806,0.2367043144496175,0.0
343,2015-05-18,"[0.         0.08235474 0.         0.11112115 0.         0.1953793
 0.         0.11265449 0.         0.07993133 0.07855189 0.10225004
 0.23775707]",1.2200277027546074,1.197145182419483,0.08235473765436865,0.0,0.11112114584328704,0.0,0.19537930178632656,0.0,0.1126544893121115,0.0,0.07993132956215206,0.0785518944912037,0.10225003585284385,0.2377570654977066,0.0
344,2015-05-19,"[0.         0.09431832 0.         0.09872433 0.         0.19975884
 0.         0.11758712 0.         0.07390598 0.07772333 0.11050143
 0.22748064]",1.2160285835646711,1.1886071321549343,0.09431832174840636,0.0,0.0987243307614416,0.0,0.19975884449062964,0.0,0.11758712192146731,0.0,0.07390598372819718,0.07772332788067964,0.11050142996254421,0.22748063950663416,0.0
345,2015-05-20,"[0.         0.11089546 0.         0.0819035  0.06361454 0.18682574
 0.         0.11476893 0.         0.06564276 0.07666932 0.09812238
 0.20155738]",1.224397444160042,1.1955342699006801,0.11089546082587591,0.0,0.08190349883372573,0.0636145352054218,0.1868257406153526,0.0,0.11476893494490738,0.0,0.06564275902453935,0.07666931652914483,0.0981223751278499,0.2015573788931824,0.0
346,2015-05-21,"[0.         0.11294412 0.         0.08102842 0.06821798 0.18544552
 0.         0.11481386 0.         0.06540083 0.07717571 0.09747529
 0.19749829]",1.2187550448455933,1.1905487537780541,0.11294411518555386,0.0,0.08102841593112603,0.0682179754945298,0.1854455207297679,0.0,0.1148138590752031,0.0,0.0654008279274133,0.07717570536376779,0.09747528885619089,0.19749829143644745,0.0
347,2015-05-22,"[0.         0.11334305 0.         0.08093333 0.06876342 0.18533648
 0.         0.11455905 0.         0.06526541 0.07761689 0.09732778
 0.19685457]",1.2191757399250598,1.1918181325671844,0.11334305336999854,0.0,0.08093332944068848,0.06876342400542483,0.18533648497103314,0.0,0.11455905376682472,0.0,0.06526540515182265,0.07761689164121711,0.09732778408097532,0.1968545735720151,0.0
348,2015-05-26,"[0.         0.11322722 0.         0.08075494 0.06925318 0.18551915
 0.         0.11405134 0.         0.06508421 0.07783406 0.09781394
 0.19646195]",1.2217802486893972,1.1901098778206913,0.11322721995370255,0.0,0.08075494310877547,0.06925318274511501,0.1855191528326062,0.0,0.11405133672564607,0.0,0.06508420822693775,0.07783406008476258,0.09781394222448597,0.19646195409796843,0.0
349,2015-05-27,"[0.         0.11337335 0.         0.08080177 0.06987934 0.18562107
 0.         0.11306879 0.         0.06460311 0.07866979 0.09762512
 0.19635766]",1.2188020671472677,1.188850217249881,0.11337334743381657,0.0,0.08080176776986235,0.06987933510985492,0.18562106970053988,0.0,0.11306879033940245,0.0,0.06460311062355643,0.0786697943299789,0.09762512199479186,0.1963576626981967,0.0
350,2015-05-28,"[0.         0.1132515  0.         0.08077232 0.06995214 0.18568855
 0.         0.11300241 0.         0.06457331 0.07870907 0.09777447
 0.19627623]",1.210496145488569,1.182705191582916,0.1132514971800348,0.0,0.08077231573077662,0.06995213793723157,0.18568855421095581,0.0,0.11300241067210601,0.0,0.06457330918793654,0.07870906977535691,0.097774474699917,0.1962762306056847,0.0
351,2015-05-29,"[0.         0.1131272  0.         0.0807839  0.06986578 0.18568141
 0.         0.11316249 0.         0.06459455 0.0786776  0.09775871
 0.19634837]",1.208466557280451,1.1842200236125426,0.11312720068559293,0.0,0.08078390429281641,0.06986577676920504,0.18568140960648075,0.0,0.11316248522184616,0.0,0.06459454674800676,0.07867759633365709,0.09775871163871316,0.19634836870368175,0.0
352,2015-06-01,"[0.         0.11296735 0.         0.08074175 0.06983129 0.18573229
 0.         0.11318425 0.         0.06466683 0.0786131  0.09788469
 0.19637844]",1.2082853371339703,1.1821836281764053,0.11296734864408342,0.0,0.08074175460830799,0.06983129173833165,0.18573228845467832,0.0,0.11318424666727443,0.0,0.0646668320874307,0.07861309973588089,0.0978846935729875,0.19637844449102512,0.0
353,2015-06-02,"[0.         0.11189319 0.         0.0810268  0.07085427 0.18612635
 0.         0.11213661 0.         0.06425926 0.07862521 0.099369
 0.19570931]",1.202546873910843,1.1812632919489168,0.11189318549018652,0.0,0.08102679973256308,0.07085427359090125,0.18612635190830804,0.0,0.11213660748232812,0.0,0.06425926288705393,0.07862521042557093,0.09936899961334109,0.19570930886974713,0.0
354,2015-06-03,"[0.         0.11161533 0.         0.0813243  0.07030244 0.18605698
 0.         0.11278738 0.         0.06460454 0.07813941 0.0992499
 0.19591972]",1.206171939456151,1.181662873303028,0.11161532796096782,0.0,0.08132429608393081,0.07030244157014547,0.18605697858845344,0.0,0.11278738366717167,0.0,0.06460454023811091,0.0781394097921421,0.09924989930450161,0.1959197227945761,0.0
355,2015-06-04,"[0.         0.11166358 0.         0.08105656 0.07067487 0.18616113
 0.         0.11240853 0.         0.06439013 0.07844742 0.09945245
 0.19574534]",1.1949913145335047,1.1749390604600567,0.11166357620467965,0.0,0.0810565598527183,0.07067487251511886,0.18616113095487283,0.0,0.11240852535266486,0.0,0.06439012515081366,0.07844742381176435,0.09945244977238744,0.19574533638498004,0.0
356,2015-06-05,"[0.         0.11172361 0.         0.08096477 0.07068803 0.1861893
 0.         0.11234859 0.         0.0643751  0.07856782 0.09937912
 0.19576366]",1.193968056227395,1.1703833044967136,0.11172361065384522,0.0,0.08096477415385107,0.07068802812179531,0.18618930090516728,0.0,0.11234858888172705,0.0,0.06437509793397649,0.0785678230004248,0.09937911631692403,0.19576366003228882,0.0
357,2015-06-08,"[0.         0.11171439 0.         0.08095867 0.07075096 0.18620201
 0.         0.11230341 0.         0.06434487 0.07858563 0.0994389
 0.19570116]",1.1934717683370597,1.170162000455938,0.11171439434361016,0.0,0.08095866524184586,0.07075095655651382,0.18620201223593877,0.0,0.11230340784496677,0.0,0.06434486906095348,0.078585626102284,0.09943890442565034,0.19570116418823674,0.0
358,2015-06-09,"[0.         0.11166823 0.         0.08099089 0.07054408 0.18616898
 0.         0.11255042 0.         0.06447736 0.07845289 0.09935978
 0.19578738]",1.1881023185581816,1.1667252655256246,0.11166822774687271,0.0,0.08099088881254389,0.07054407954445135,0.18616898239356888,0.0,0.11255041541566915,0.0,0.06447735508269352,0.07845288924943357,0.09935977754723437,0.19578738420753247,0.0
359,2015-06-10,"[0.         0.11156551 0.         0.08078229 0.07105766 0.18633206
 0.         0.11202394 0.         0.06424253 0.07866078 0.09987938
 0.19545585]",1.1963928996643558,1.1699315359102482,0.11156551474084861,0.0,0.08078228718317032,0.07105766322694305,0.1863320566487323,0.0,0.11202393622568421,0.0,0.06424253174367761,0.0786607784087051,0.09987938431997097,0.19545584750226766,0.0
360,2015-06-11,"[0.         0.11136671 0.         0.08099326 0.07088196 0.18636694
 0.         0.11203295 0.         0.06440646 0.07854227 0.09983285
 0.19557661]",1.1967821068203948,1.174883228323222,0.11136670917535839,0.0,0.08099326149794651,0.07088195593509254,0.18636694057064923,0.0,0.11203294635848496,0.0,0.06440646132152791,0.07854227212648184,0.09983284504544786,0.1955766079690108,0.0
361,2015-06-12,"[0.         0.11096317 0.         0.08118739 0.07065959 0.18642902
 0.         0.11212873 0.         0.06466022 0.07822887 0.09999696
 0.19574605]",1.2141834346410683,1.1831716928806932,0.11096316937931883,0.0,0.08118738936939866,0.07065958949922646,0.18642902015176482,0.0,0.11212873216729277,0.0,0.06466021624279991,0.07822887348335053,0.09999695520844275,0.1957460544984053,0.0
362,2015-06-15,"[0.         0.11104884 0.         0.08094037 0.07098966 0.18649017
 0.         0.11185867 0.         0.06441436 0.07851498 0.10012664
 0.19561631]",1.2059552711060069,1.1781381326969738,0.11104883783258346,0.0,0.08094036800945306,0.07098966455489213,0.18649016914157052,0.0,0.11185867484884782,0.0,0.0644143557651491,0.07851498024415146,0.10012663567163672,0.1956163139317156,0.0
363,2015-06-16,"[0.         0.11077814 0.         0.08102941 0.07090609 0.18651234
 0.         0.11204094 0.         0.06449907 0.07829758 0.10035733
 0.19557911]",1.2001442361980776,1.17198425123365,0.11077813847057494,0.0,0.08102940730324695,0.07090608665090116,0.1865123412130806,0.0,0.1120409392382754,0.0,0.0644990682838503,0.07829757698347513,0.1003573308571345,0.19557911099946101,0.0
364,2015-06-17,"[0.         0.11081157 0.         0.08110869 0.07060978 0.18646083
 0.         0.11227347 0.         0.06467541 0.07820262 0.10010361
 0.19575403]",1.2036787112958436,1.1752107902861775,0.11081156751089205,0.0,0.08110868954118458,0.07060977543548341,0.1864608276011596,0.0,0.11227346661511563,0.0,0.0646754124521698,0.07820261565767526,0.10010361279453561,0.19575403239178402,0.0
365,2015-06-18,"[0.         0.11077936 0.         0.081116   0.07037821 0.18640227
 0.         0.11259552 0.         0.06480599 0.07803427 0.09999244
 0.19589594]",1.2021133179859553,1.1761312578953977,0.11077935829256373,0.0,0.08111599716928695,0.07037821440994031,0.18640226764806545,0.0,0.11259552291449564,0.0,0.06480599214157784,0.07803426853784598,0.09999243663065045,0.1958959422555737,0.0
366,2015-06-19,"[0.         0.1106851  0.         0.08123408 0.07018562 0.18636855
 0.         0.11272136 0.         0.06494445 0.07794017 0.09983693
 0.19608374]",1.204033188531857,1.1766567253357743,0.11068510358869069,0.0,0.08123408120043424,0.07018562130443808,0.18636855303608,0.0,0.11272135739822356,0.0,0.06494445083495262,0.07794017064947092,0.09983692666969014,0.19608373531801965,0.0
367,2015-06-22,"[0.         0.11009814 0.         0.08125243 0.07060426 0.18658771
 0.         0.11223759 0.         0.06486734 0.07784404 0.1006251
 0.1958834 ]",1.2131436364603254,1.1750916735604402,0.11009813727654544,0.0,0.08125242642111231,0.07060425692281355,0.18658770549319256,0.0,0.1122375938712907,0.0,0.06486734432101789,0.07784403629947345,0.10062510031806449,0.19588339907648963,0.0
368,2015-06-23,"[0.         0.11033327 0.         0.08102187 0.07070061 0.18658162
 0.         0.1122492  0.         0.0647272  0.07805733 0.10050095
 0.19582796]",1.2072556257107903,1.173390416315991,0.11033327221411791,0.0,0.08102186590828135,0.07070061353893471,0.1865816173479603,0.0,0.1122491953699367,0.0,0.06472719864142161,0.07805733350143806,0.10050094709397188,0.19582795638393746,0.0
369,2015-06-24,"[0.         0.11035093 0.         0.08093643 0.07069463 0.18658372
 0.         0.11232535 0.         0.06472089 0.0780625  0.10052069
 0.19580485]",1.1999437490231004,1.164989886809273,0.11035093277951642,0.0,0.0809364347495059,0.07069463159068225,0.18658372135642298,0.0,0.11232535304156824,0.0,0.06472089351711705,0.0780624979865517,0.10052068646296655,0.19580484851566904,0.0
370,2015-06-25,"[0.         0.11029556 0.         0.08097478 0.07061837 0.1865958
 0.         0.11231651 0.         0.06478351 0.07806863 0.10045159
 0.19589526]",1.193718249328959,1.1596348092202997,0.11029555898492686,0.0,0.08097478422608448,0.07061836530565274,0.18659579532193746,0.0,0.11231650609823822,0.0,0.06478351460861975,0.07806863295155476,0.10045158630737802,0.1958952561956077,0.0
371,2015-06-26,"[0.         0.11008048 0.         0.08112406 0.07071678 0.18672364
 0.         0.11188649 0.         0.0648829  0.07804867 0.10066218
 0.1958748 ]",1.193915389367495,1.163279697170596,0.11008047908218789,0.0,0.0811240626338779,0.0707167819927106,0.18672363652038793,0.0,0.11188649154495274,0.0,0.06488290428630848,0.07804866905776991,0.10066217731153666,0.19587479757026777,0.0
372,2015-06-29,"[0.         0.11000866 0.         0.08119171 0.07089087 0.18689877
 0.         0.11123363 0.         0.06497725 0.07815378 0.10079169
 0.19585363]",1.2141911979408988,1.1815833604986126,0.11000865999662394,0.0,0.08119171347277496,0.07089086584347284,0.18689877424046672,0.0,0.11123363289697398,0.0,0.06497725380068345,0.07815378141746834,0.10079168902516626,0.19585362930636951,0.0
373,2015-06-30,"[0.         0.11003203 0.         0.08099946 0.07103573 0.18699034
 0.         0.11105244 0.         0.06494344 0.07822113 0.10095276
 0.19577268]",1.2086924800232473,1.1718049065504665,0.11003202997673307,0.0,0.08099945734219534,0.07103573229829634,0.1869903396929427,0.0,0.11105243911293307,0.0,0.06494343660264636,0.07822113153775363,0.10095275661838875,0.19577267681811078,0.0
374,2015-07-01,"[0.         0.10971721 0.         0.08099334 0.07130091 0.18717371
 0.         0.11065172 0.         0.06493661 0.07818803 0.1014974
 0.19554108]",1.2046438863620366,1.1658200434436479,0.10971720772771412,0.0,0.08099333614022149,0.07130090925617615,0.187173712369046,0.0,0.11065171631839142,0.0,0.06493660693511949,0.07818803324140863,0.1014973956833773,0.19554108232854536,0.0
375,2015-07-02,"[0.         0.1101919  0.         0.08079196 0.07141847 0.18713923
 0.         0.11054491 0.         0.06474685 0.07849599 0.10121847
 0.19545222]",1.2083115819103658,1.1684772651419641,0.1101918991809251,0.0,0.08079196156390918,0.07141846625527304,0.18713922959656104,0.0,0.11054491240419728,0.0,0.06474684998275168,0.07849598935605921,0.10121847279802923,0.19545221886229433,0.0
376,2015-07-06,"[0.         0.12116365 0.         0.08532221 0.078718   0.19851528
 0.         0.11591161 0.         0.         0.09050574 0.10333435
 0.20652916]",1.2171220178781106,1.1744735885388975,0.12116365293910439,0.0,0.0853222084058803,0.07871799550537571,0.19851527778405265,0.0,0.115911611923354,0.0,0.0,0.0905057386197646,0.10333435149895151,0.20652916332351684,0.0
377,2015-07-07,"[0.         0.12171909 0.         0.08482973 0.07854514 0.19895847
 0.         0.11572892 0.         0.         0.09079517 0.10259309
 0.2068304 ]",1.2016566275143685,1.1571818052325415,0.12171908569443204,0.0,0.08482972951397505,0.07854514089762989,0.19895847063356367,0.0,0.11572891886390864,0.0,0.0,0.09079516694443454,0.10259308717835292,0.2068304002737032,0.0
378,2015-07-08,"[0.         0.12159661 0.         0.08464663 0.07886093 0.19918821
 0.         0.11522256 0.         0.         0.09094706 0.10285536
 0.20668264]",1.2080995992711816,1.1626740413115595,0.1215966100842597,0.0,0.08464662696303414,0.07886093486787613,0.19918821345128565,0.0,0.1152225579089942,0.0,0.0,0.09094705704546993,0.10285535611599758,0.20668264356308264,0.0
379,2015-07-09,"[0.         0.12144423 0.         0.08468077 0.07895494 0.19932013
 0.         0.11494929 0.         0.         0.09098617 0.10298268
 0.2066818 ]",1.2079999476754109,1.1583968841715355,0.12144423384644415,0.0,0.08468076626913291,0.07895493751076021,0.19932012597648419,0.0,0.11494928838075498,0.0,0.0,0.09098616829741475,0.10298267812818322,0.20668180159082547,0.0
380,2015-07-10,"[0.         0.12137306 0.         0.08486715 0.07873186 0.19937972
 0.         0.11506476 0.         0.         0.0907848  0.10295288
 0.20684575]",1.2082499265391646,1.1615889359890892,0.12137306226753485,0.0,0.08486715030649189,0.07873186495216493,0.19937972125732692,0.0,0.11506476135482474,0.0,0.0,0.09078480341630749,0.10295288432908686,0.20684575211626235,0.0
381,2015-07-13,"[0.         0.12138419 0.         0.08480636 0.07873532 0.19942644
 0.         0.1148731  0.         0.         0.09100848 0.10283287
 0.20693324]",1.2173260788675542,1.1633820867872444,0.12138419085738796,0.0,0.0848063567310747,0.07873532122739843,0.199426444012685,0.0,0.11487309937143068,0.0,0.0,0.09100847803729627,0.10283286620733786,0.20693324355538906,0.0
382,2015-07-14,"[0.         0.1215374  0.         0.08478047 0.07854963 0.1992999
 0.         0.11517407 0.         0.         0.09103133 0.10255939
 0.2070678 ]",1.2206781297951614,1.1708613237707954,0.12153740368638162,0.0,0.0847804706385653,0.07854963058909234,0.1992998993482724,0.0,0.11517407375191792,0.0,0.0,0.09103133452358052,0.10255938678972402,0.20706780067246588,0.0
383,2015-07-15,"[0.         0.12170094 0.         0.08469564 0.07847313 0.19920358
 0.         0.11519782 0.         0.         0.09129811 0.10225098
 0.20717979]",1.2236490169734107,1.1702875417792353,0.12170094162049586,0.0,0.08469564064527903,0.07847313190756049,0.19920358005624603,0.0,0.11519781772538301,0.0,0.0,0.09129811334645818,0.10225098306098218,0.20717979163759526,0.0
384,2015-07-16,"[0.         0.12167142 0.         0.08450928 0.07877388 0.19919856
 0.         0.11494719 0.         0.         0.09152783 0.10240069
 0.20697116]",1.2261165097611564,1.1712861421749,0.121671415212944,0.0,0.08450928114326094,0.07877387576271673,0.1991985568182112,0.0,0.1149471867185341,0.0,0.0,0.09152783027467702,0.10240069291279105,0.20697116115686492,0.0
385,2015-07-17,"[0.         0.1217165  0.         0.08462477 0.07848489 0.19924132
 0.         0.11500596 0.         0.         0.09152948 0.10216214
 0.20723494]",1.2168433491975217,1.166164096616488,0.12171649684923135,0.0,0.08462476936359972,0.07848489280406505,0.19924131938363326,0.0,0.11500596001744538,0.0,0.0,0.09152948066278135,0.10216214341821568,0.20723493750102825,0.0
386,2015-07-20,"[0.         0.12166888 0.         0.08456945 0.07858821 0.19927273
 0.         0.11483953 0.         0.         0.09163242 0.10220297
 0.20722581]",1.2232749853941054,1.1672896956595493,0.12166887778687814,0.0,0.0845694542130225,0.07858820762270853,0.199272733931172,0.0,0.11483953200191799,0.0,0.0,0.09163241616778715,0.10220296801846158,0.20722581025805203,0.0
387,2015-07-21,"[0.         0.12135972 0.         0.08454965 0.07890241 0.19945453
 0.         0.11440802 0.         0.         0.09163265 0.10264022
 0.20705281]",1.2346799594447893,1.168738263107634,0.12135972414740036,0.0,0.08454964865001961,0.0789024072622574,0.1994545291595457,0.0,0.11440802344754705,0.0,0.0,0.09163264523768617,0.10264021555537302,0.2070528065401707,0.0
388,2015-07-22,"[0.         0.12124555 0.         0.08446602 0.07904588 0.19963946
 0.         0.1139543  0.         0.         0.09184168 0.10275727
 0.20704984]",1.2218297027146663,1.1538743639456468,0.12124555156958726,0.0,0.08446601653561679,0.07904587788508319,0.19963945816644124,0.0,0.1139543042654659,0.0,0.0,0.09184168400486813,0.10275726725553795,0.20704984031739948,0.0
389,2015-07-23,"[0.         0.12131946 0.         0.08431114 0.07907949 0.19964973
 0.         0.11387292 0.         0.         0.0920414  0.10268758
 0.20703828]",1.2051924746938523,1.1317475727123303,0.12131945620561708,0.0,0.08431113552631275,0.07907949342187161,0.19964972701324263,0.0,0.11387291658614343,0.0,0.0,0.09204140468033159,0.10268758231159783,0.20703828425488313,0.0
390,2015-07-24,"[0.         0.12137393 0.         0.08404316 0.07934601 0.19952597
 0.         0.11403169 0.         0.         0.09207533 0.10288175
 0.20672217]",1.2284539452514878,1.1565185978144312,0.12137392648197659,0.0,0.08404315586151677,0.07934601143392535,0.19952596736479206,0.0,0.11403168571120362,0.0,0.0,0.09207532500274698,0.10288175343584707,0.20672217470799162,0.0
391,2015-07-27,"[0.         0.12067675 0.         0.08414262 0.08012893 0.19996247
 0.         0.11274628 0.         0.         0.09221806 0.10377735
 0.20634754]",1.2458727670137286,1.1800256497503678,0.12067675379731234,0.0,0.08414261999210364,0.08012892742091514,0.199962471408349,0.0,0.11274627861018419,0.0,0.0,0.0922180617957309,0.10377735050236181,0.206347536473043,0.0
392,2015-07-28,"[0.         0.12015414 0.         0.0841041  0.08086287 0.20027126
 0.         0.1119675  0.         0.         0.09214977 0.10471812
 0.20577224]",1.2377120452734365,1.1745666767761829,0.12015413970583289,0.0,0.08410410047503501,0.08086287299189168,0.20027125671844864,0.0,0.11196749713878201,0.0,0.0,0.09214976993566024,0.10471812150242535,0.20577224153192414,0.0
393,2015-07-29,"[0.         0.11990509 0.         0.08409433 0.08129575 0.20036553
 0.         0.11171648 0.         0.         0.09203793 0.10529642
 0.20528846]",1.2246610446543293,1.1674064076920718,0.1199050935452036,0.0,0.08409433277661023,0.08129575160260821,0.20036552788359951,0.0,0.11171648181712925,0.0,0.0,0.09203793482728093,0.10529642200771536,0.20528845553985295,0.0
394,2015-07-30,"[0.         0.11973657 0.         0.08428114 0.08126294 0.2003806
 0.         0.11178271 0.         0.         0.09191084 0.10537599
 0.20526922]",1.2327034736722817,1.1710764985992366,0.11973657026192935,0.0,0.08428113919624128,0.08126293556413865,0.20038059909736963,0.0,0.11178270986777983,0.0,0.0,0.09191083794553807,0.10537599025546107,0.20526921781154214,0.0
395,2015-07-31,"[0.         0.11983397 0.         0.0842625  0.08122102 0.20037064
 0.         0.1117325  0.         0.         0.09204051 0.10521053
 0.20532834]",1.2377596445605175,1.1787471451421512,0.11983396986871513,0.0,0.08426250418186608,0.08122101747478201,0.20037063918581338,0.0,0.11173249611657184,0.0,0.0,0.09204050859595114,0.10521052534825125,0.20532833922804922,0.0
396,2015-08-03,"[0.         0.12001081 0.         0.08433193 0.08098433 0.20020062
 0.         0.11217598 0.         0.         0.09194483 0.1049293
 0.2054222 ]",1.2356034564156493,1.1770631028197138,0.1200108104824172,0.0,0.08433192841033921,0.08098432822586356,0.20020062388293003,0.0,0.11217597977909685,0.0,0.0,0.09194482985603526,0.10492930087597982,0.2054221984873381,0.0
397,2015-08-04,"[0.         0.12021717 0.         0.08443696 0.08063362 0.20012943
 0.         0.11244963 0.         0.         0.09188336 0.10455052
 0.2056993 ]",1.2555498872609796,1.1909884441755838,0.12021717225497498,0.0,0.08443696470789873,0.08063362122571799,0.20012943081853593,0.0,0.11244963270454761,0.0,0.0,0.09188336362293328,0.10455051775982291,0.20569929690556868,0.0
398,2015-08-05,"[0.         0.12030122 0.         0.0844249  0.08054349 0.20004289
 0.         0.11258105 0.         0.         0.09194616 0.10437447
 0.20578582]",1.2362547632420664,1.1795423318126532,0.12030122156862941,0.0,0.08442489763552966,0.08054348592645873,0.2000428895920862,0.0,0.11258105254869395,0.0,0.0,0.09194615987840607,0.10437446815290645,0.20578582469728943,0.0
399,2015-08-06,"[0.         0.12026263 0.         0.08436687 0.08068273 0.20000811
 0.         0.11249203 0.         0.         0.09206434 0.10442426
 0.20569903]",1.2331033934341629,1.1764008126956798,0.12026263145386029,0.0,0.08436687359217515,0.08068273126250418,0.200008109691908,0.0,0.11249202863881809,0.0,0.0,0.0920643376191462,0.10442425662291097,0.20569903111867713,0.0
400,2015-08-07,"[0.         0.12029652 0.         0.0844651  0.08047631 0.20000446
 0.         0.11264182 0.         0.         0.09197282 0.10426673
 0.20587624]",1.2131850124586978,1.161812739565063,0.12029651728910183,0.0,0.08446509904421846,0.08047630829454322,0.20000446172610611,0.0,0.11264182472221183,0.0,0.0,0.09197281632563029,0.10426673173884221,0.20587624085934614,0.0
401,2015-08-10,"[0.         0.1200002  0.         0.08425866 0.08105739 0.20016641
 0.         0.11199946 0.         0.         0.09217399 0.10483995
 0.20550393]",1.207331820951816,1.1556700229103198,0.12000020343669611,0.0,0.084258655538151,0.08105739342444547,0.20016640805130942,0.0,0.11199946473719911,0.0,0.0,0.09217399117589747,0.1048399504106066,0.2055039332256948,0.0
402,2015-08-11,"[0.         0.11988988 0.         0.08426799 0.08114041 0.20030462
 0.         0.11180371 0.         0.         0.09211625 0.10505265
 0.20542449]",1.2011234054237692,1.1509062822755862,0.1198898764330797,0.0,0.08426798667409492,0.08114040626052091,0.20030462006811586,0.0,0.1118037139445057,0.0,0.0,0.09211625401596378,0.10505265156979152,0.20542449103392768,0.0
403,2015-08-12,"[0.         0.11976128 0.         0.08425698 0.08121021 0.20040148
 0.         0.11154867 0.         0.         0.09226016 0.10507582
 0.20548538]",1.205384734512048,1.1538571883693118,0.11976128355867692,0.0,0.08425698011691776,0.08121021479727496,0.20040148181388556,0.0,0.11154867378139478,0.0,0.0,0.09226015877924278,0.10507582373601337,0.20548538341659386,0.0
404,2015-08-13,"[0.         0.11933233 0.         0.08434016 0.08159535 0.2006261
 0.         0.1110456  0.         0.         0.09211543 0.10569065
 0.20525438]",1.201539307012538,1.1527125525303183,0.11933233237868027,0.0,0.08434015654250639,0.08159535238662449,0.20062609768928769,0.0,0.1110456045950806,0.0,0.0,0.09211542862570007,0.10569065156053417,0.2052543762215862,0.0
405,2015-08-14,"[0.         0.12061793 0.         0.08434409 0.08119836 0.20007732
 0.         0.11215441 0.         0.         0.09205168 0.10489926
 0.20465695]",1.1964184112346077,1.1526639723988443,0.12061792714434112,0.0,0.08434408895682015,0.08119836083841278,0.2000773225788452,0.0,0.11215441487451779,0.0,0.0,0.092051676215763,0.1048992578799058,0.20465695151139407,0.0
406,2015-08-17,"[0.         0.12088904 0.         0.08443221 0.08098706 0.19988602
 0.         0.1126001  0.         0.         0.09191986 0.10466553
 0.20462018]",1.1920901374320145,1.1466075272780485,0.12088903780213653,0.0,0.08443220968478203,0.08098705609593992,0.19988601992651764,0.0,0.11260010000058132,0.0,0.0,0.09191986325937875,0.10466552844845174,0.20462018478221194,0.0
407,2015-08-18,"[0.         0.07681768 0.         0.08943414 0.08212158 0.20287418
 0.         0.12016169 0.         0.         0.08311816 0.13673228
 0.20874028]",1.186371482870591,1.1453836491567686,0.0768176844464836,0.0,0.08943413712229455,0.08212158153407206,0.20287417996828097,0.0,0.12016169418813046,0.0,0.0,0.08311816254293275,0.13673228453642366,0.208740275661382,0.0
408,2015-08-19,"[0.         0.0750054  0.         0.08907107 0.08092138 0.20215829
 0.         0.12251937 0.         0.         0.08221731 0.13901135
 0.20909584]",1.1991270395894962,1.1565227438287728,0.0750053987706749,0.0,0.08907106670481857,0.0809213794719392,0.2021582883894429,0.0,0.12251937098952521,0.0,0.0,0.08221731296442265,0.1390113462806032,0.2090958364285734,0.0
