,Date,Weights,Profit,Base Profit,SCON,MSI,BKTI,VSAT,LECO,CVR,SPXC,PFIN,STRM,EBIX,UIS,JKHY,cash
1381,2019-08-20,"[0.26421983 0.         0.10348229 0.         0.         0.25853454
 0.         0.25727468 0.         0.         0.11648865 0.
 0.        ]",1.039209359912075,1.1698239211946457,0.0,0.10348229366940877,0.0,0.0,0.2585345440915846,0.0,0.25727467930081727,0.0,0.0,0.11648865406556173,0.0,0.0,0.2642198288726277
1382,2019-08-21,"[0.2392748  0.         0.11038333 0.         0.         0.23650443
 0.         0.23500381 0.         0.         0.10786638 0.
 0.07096724]",1.0401613336464635,1.166503466371746,0.0,0.11038333178481753,0.0,0.0,0.2365044327104621,0.0,0.23500380598262763,0.0,0.0,0.10786638102892408,0.0,0.07096724424522544,0.23927480424794328
1383,2019-08-22,"[0.23628335 0.         0.11191943 0.         0.         0.23412857
 0.         0.23260417 0.         0.         0.1082348  0.
 0.07682968]",1.0444296865228073,1.1723470554629882,0.0,0.1119194323108932,0.0,0.0,0.23412857400491652,0.0,0.2326041668123322,0.0,0.0,0.10823479658403119,0.0,0.07682967878843923,0.23628335149938767
1384,2019-08-23,"[0.27047474 0.         0.0941555  0.         0.         0.26261123
 0.         0.26082303 0.         0.         0.11193549 0.
 0.        ]",1.0426881503595804,1.1717567127579878,0.0,0.09415550470162165,0.0,0.0,0.2626112254955064,0.0,0.2608230348660293,0.0,0.0,0.11193549269646247,0.0,0.0,0.27047474224038004
1385,2019-08-26,"[0.27457711 0.         0.08906168 0.         0.         0.26478385
 0.         0.26271516 0.         0.         0.10886221 0.
 0.        ]",1.036651281401977,1.164967868268814,0.0,0.08906168097088771,0.0,0.0,0.2647838466259486,0.0,0.2627151573999088,0.0,0.0,0.10886220909187189,0.0,0.0,0.27457710591138296
1386,2019-08-27,"[0.27533309 0.         0.08846259 0.         0.         0.26499632
 0.         0.26284876 0.         0.         0.10835924 0.
 0.        ]",1.0296794182011342,1.154129488849374,0.0,0.08846259412648484,0.0,0.0,0.2649963152456142,0.0,0.2628487636025841,0.0,0.0,0.10835923622143186,0.0,0.0,0.27533309080388507
1387,2019-08-28,"[0.27553963 0.         0.08832847 0.         0.         0.26503695
 0.         0.26285775 0.         0.         0.1082372  0.
 0.        ]",1.027988101324941,1.158073653077105,0.0,0.08832847282460143,0.0,0.0,0.26503695382579046,0.0,0.2628577501218668,0.0,0.0,0.10823719694572456,0.0,0.0,0.2755396262820167
1388,2019-08-29,"[0.27207092 0.         0.09297333 0.         0.         0.26267829
 0.         0.26104399 0.         0.         0.11123347 0.
 0.        ]",1.0179418067734083,1.1476264512220755,0.0,0.09297332784055493,0.0,0.0,0.26267828524147707,0.0,0.26104399385062604,0.0,0.0,0.11123347090474256,0.0,0.0,0.2720709221625994
1389,2019-08-30,"[0.27435077 0.         0.08965387 0.         0.         0.26432015
 0.         0.26240717 0.         0.         0.10926803 0.
 0.        ]",1.0314022695287526,1.1616367695999374,0.0,0.08965387463805174,0.0,0.0,0.2643201483255839,0.0,0.2624071747320384,0.0,0.0,0.10926803087134974,0.0,0.0,0.27435077143297626
1390,2019-09-03,"[0.27536878 0.         0.08846579 0.         0.         0.26495373
 0.         0.26283686 0.         0.         0.10837484 0.
 0.        ]",1.0450185115448807,1.1693204310917098,0.0,0.08846578734052167,0.0,0.0,0.264953728048709,0.0,0.2628368571753753,0.0,0.0,0.10837484266973095,0.0,0.0,0.2753687847656632
